"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"marketing","marketing","ENG","de Francia -país modelo en el marketing rural-, Brihuega (Guadalajara)","efe","https://www.efetur.com/noticia/pueblos-que-apuestan-por-sus-joyas-turisticas-para-llenar-la-espana-vaciada/","Sunday, 09 August 2020","viajes","360","361"
"marketing","marketing","ENG","de hoy, aquel experto en marketing es el autor de 'Impossible","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-14/russel-kirsch-muerte-pixel_2714172/","Friday, 14 August 2020","tecnologia","742","743"
"marketing","marketing","ENG","gente que no tiene experiencia en marketing. La mayoría no la tenemos","eldiario","https://www.eldiario.es/economia/informatico-capta-espanoles-infelices-convertirlos-traffickers-parece-secta_1_6141205.html","Friday, 07 August 2020","economia","1110","1111"
"marketing","marketing","ENG","de las operaciones online como el marketing digital, está en el equipo","elpais","https://elpais.com/economia/2020-08-30/el-empresario-de-arrakis-prueba-suerte-en-china.html","Sunday, 30 August 2020","portada","735","736"
"marketing","marketing","ENG","herramientas del emprendedor a fundamentos de marketing y el conocimiento del ecosistema de","elpais","https://elpais.com/economia/2020/08/05/actualidad/1596621345_373822.html","Wednesday, 05 August 2020","portada","776","777"
"marketing","marketing","ENG","de los patrocinios, financiación, marketing y comunicación digital"", añade","elmundo","https://www.elmundo.es/deportes/baloncesto/liga-endesa/2020/08/27/5f481b89fc6c83213f8b45b3.html","Thursday, 27 August 2020","portada","299","300"
"marketing","marketing","ENG","de los patrocinios, financiación, marketing y comunicación digital”. Dentro","elpais","https://elpais.com/deportes/2020-08-27/la-acb-y-la-federacion-espanola-firman-la-paz-para-estabilizar-el-baloncesto-en-tiempos-de-crisis.html","Thursday, 27 August 2020","portada","636","637"
"marketing","marketing","ENG","sostiene Loreto Gómez, experta en marketing digital. Cualquier compañía, sea","elpais","https://retina.elpais.com/retina/2020/08/18/tendencias/1597765232_831435.html","Tuesday, 18 August 2020","portada","481","482"
"marketing","marketing","ENG","sus creadores y desde el 'marketing', se abre paso un","elpais","https://elpais.com/revista-de-verano/2020-08-25/la-posteridad-era-un-lio.html","Tuesday, 25 August 2020","portada","382","383"
"marketing","marketing","ENG","decidió esa magistral jugada de 'marketing' probablemente involuntario, que se","elmundo","https://www.elmundo.es/cultura/literatura/2020/08/29/5f491f0ffdddff291f8b45dc.html","Saturday, 29 August 2020","cultura","118","119"
"marketing","marketing","ENG","le advirtió que “ni el marketing salva vidas ni las fotos frenan","lavanguardia","https://www.lavanguardia.com/politica/20200829/483142904700/pedro-sanchez-ciudadanos-presupuestos-podemos.html","Saturday, 29 August 2020","portada","1246","1247"
"marketing","marketing","ENG","demostrado, hasta los profesionales del marketing pueden aprender del 'gaming online","20minutos","https://www.20minutos.es/noticia/4334804/0/mucho-mas-que-entretenimiento-lo-que-los-videojuegos-han-mostrado-al-mundo/","Monday, 10 August 2020","tecnologia","114","115"
"marketing","marketing","ENG","les estarías validando su segmentación de marketing. “Al final son empresas","elpais","https://elpais.com/tecnologia/2020-08-16/facebook-sabe-lo-que-hacias-hace-tres-anos-por-que-insiste-en-recordartelo.html","Sunday, 16 August 2020","portada","656","657"
"marketing","marketing","ENG","desde un punto de vista de marketing“, asevera.. . Martínez","efe","https://www.efeminista.com/documental-escritoras-olvidadas-boom-latinoamericano/","Friday, 07 August 2020","feminismo","482","483"
"marketing","marketing","ENG","digitales de una agencia desarrolladora de marketing, diseño gráfico o de efectos","elpais","https://elpais.com/economia/2020-08-22/influencers-virtuales-que-pueden-meterle-en-lios.html","Saturday, 22 August 2020","portada","284","285"
"marketing","marketing","ENG","Economía Phil Schiller, jefe de marketing de Apple, deja el cargo","abc","https://www.abc.es/economia/abci-phil-schiller-jefe-marketing-apple-deja-cargo-tras-mas-30-anos-202008042203_noticia.html","Tuesday, 04 August 2020","economia","72","73"
"marketing","marketing","ENG","EFE. . El veterano jefe de marketing de la multinacional estadounidense Apple,","abc","https://www.abc.es/economia/abci-phil-schiller-jefe-marketing-apple-deja-cargo-tras-mas-30-anos-202008042203_noticia.html","Tuesday, 04 August 2020","economia","137","138"
"marketing","marketing","ENG","value’ como herramienta de 'marketing' que, curiosamente, se","elconfidencial","https://blogs.elconfidencial.com/espana/el-confidente/2020-08-24/fondos-gestores-estrella-value-parames_2720359/","Monday, 24 August 2020","blogs","497","498"
"marketing","marketing","ENG","el boom como un producto de marketing que, en la actualidad,","efe","https://www.efeminista.com/documental-escritoras-olvidadas-boom-latinoamericano/","Friday, 07 August 2020","feminismo","761","762"
"marketing","marketing","ENG","marcas están empleando el vídeo 'marketing' actualmente. Puede que en","20minutos","https://www.20minutos.es/noticia/4355068/0/cinco-habilidades-de-marketing-imprescindibles-en-la-nueva-era-laboral/","Tuesday, 18 August 2020","economia","605","606"
"marketing","marketing","ENG","vender en redes, como el marketing de afiliados, que consiste en","elpais","https://elpais.com/economia/estar-donde-estes/2020-08-18/como-puedo-vender-a-traves-de-las-redes-sociales.html","Tuesday, 18 August 2020","economia","937","938"
"marketing","marketing","ENG","más testimonial y de cara al marketing que real. En primer lugar","elpais","https://elpais.com/economia/2020-08-23/el-recorte-de-inversiones-pone-en-peligro-el-plan-de-sanchez-para-digitalizar-espana.html","Sunday, 23 August 2020","portada","982","983"
"marketing","marketing","ENG","medios para hacer llegar su 'marketing' y sus estudios parciales pero","elpais","https://elpais.com/educacion/2020-08-19/la-tecnologia-crea-serias-hipotecas-en-el-aprendizaje-y-no-debemos-confiar-la-educacion-a-ella.html","Wednesday, 19 August 2020","tecnologia","637","638"
"marketing","marketing","ENG","mejor reclamo publicitario su estrategia de marketing y ventas más comentada. La","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-18/victoria-beckham-modelos-influencers_2715975/","Tuesday, 18 August 2020","moda","73","74"
"marketing","marketing","ENG","verdadera definición de esta maniobra de marketing, y el fenómeno 'greenwash","eldiario","https://www.eldiario.es/ballenablanca/365_dias/lavado-verde-imagen-historia-greenwashing_1_6169622.html","Tuesday, 18 August 2020","portada","460","461"
"marketing","marketing","ENG","mejor rendimiento posible.. . Vídeo marketing. . Ocho de cada diez marcas","20minutos","https://www.20minutos.es/noticia/4355068/0/cinco-habilidades-de-marketing-imprescindibles-en-la-nueva-era-laboral/","Tuesday, 18 August 2020","economia","593","594"
"marketing","marketing","ENG","elección cumple las reglas del 'marketing' digital, que tiene muy","elpais","https://elpais.com/elviajero/2020/08/06/actualidad/1596711832_169161.html","Friday, 07 August 2020","portada","120","121"
"marketing","marketing","ENG","menos frecuencia de la que el marketing destinado al turismo pretende hacernos creer","elpais","https://verne.elpais.com/verne/2020/07/20/articulo/1595263551_317942.html","Wednesday, 05 August 2020","portada","370","371"
"marketing","marketing","ENG","emitido por la directora global de marketing de KFC, Catherine Tan-","20minutos","https://www.20minutos.es/gonzoo/noticia/4361926/0/el-eslogan-de-kfc-para-chuparse-los-dedos-se-adapta-a-los-tiempos-del-coronavirus/","Wednesday, 26 August 2020","portada","176","177"
"marketing","marketing","ENG","modalidad que implica menor inversión en marketing y permite una relación personal con","lavanguardia","https://www.lavanguardia.com/cultura/20200815/482808865346/subastas-sothebys-christies-grandes-casas.html","Saturday, 15 August 2020","cultura","763","764"
"marketing","marketing","ENG","muchos adolescentes y un canal de marketing para importantes celebridades.. . El","20minutos","https://www.20minutos.es/noticia/4362093/0/el-director-ejecutivo-de-tiktok-dimite-tras-las-presiones-de-trump/","Thursday, 27 August 2020","tecnologia","409","410"
"marketing","marketing","ENG","Wonder World Media, agencia de marketing y comunicación.. . Existen otras","elpais","https://elpais.com/economia/estar-donde-estes/2020-08-18/como-puedo-vender-a-traves-de-las-redes-sociales.html","Tuesday, 18 August 2020","economia","922","923"
"marketing","marketing","ENG","en día no se entiende el marketing sin el enoturismo”, y","lavanguardia","https://www.lavanguardia.com/economia/20200819/482906225355/cava-enoturismo-covid.html","Wednesday, 19 August 2020","economia","272","273"
"marketing","marketing","ENG","muchos adolescentes y un canal de marketing para importantes celebridades.. . El","elconfidencial","https://www.elconfidencial.com/economia/2020-08-27/director-ejecutivo-tiktok-dimite-amenazas-trump_2726528/","Thursday, 27 August 2020","economia","433","434"
"marketing","marketing","ENG","en diversos puestos relacionados con el marketing, disciplina en la que se","elpais","https://elpais.com/gente/2020-08-10/brian-chesky-el-fundador-de-airbnb-se-reinventa.html","Tuesday, 11 August 2020","portada","668","669"
"marketing","marketing","ENG","muchos adolescentes y un canal de marketing para importantes celebridades.. . El","eldiario","https://www.eldiario.es/tecnologia/el-director-ejecutivo-de-tiktok-dimite-tras-las-amenazas-de-trump_1_6184565.html","Thursday, 27 August 2020","tecnologia","379","380"
"marketing","marketing","ENG","muchos adolescentes y un canal de marketing para importantes celebridades.. . El","lavanguardia","https://www.lavanguardia.com/internacional/20200827/483102479407/dimite-directo-ejecutivo-tiktok-kevin-mayer-veto-donald-trump.html","Thursday, 27 August 2020","internacional","429","430"
"marketing","marketing","ENG","y los ingresos por televisión, marketing y premios deportivos de la Premier","elconfidencial","https://www.elconfidencial.com/deportes/futbol/2020-08-07/arsenal-raul-sanllehi-francis-cagigao-premier-kroenke-arteta_2706556/","Friday, 07 August 2020","deporte","359","360"
"marketing","marketing","ENG",""", declara el vicepresidente de marketing de Bud Light, Andy Goeler","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-08-20/bud-light-seltzer-busca-director-memes_2719747/","Thursday, 20 August 2020","gente","325","326"
"marketing","marketing","ENG","""Sería una gran historia de marketing la verdad, especialmente en las","20minutos","https://www.20minutos.es/deportes/noticia/4343780/0/director-ktm-no-descarta-vuelta-dani-pedrosa-motogp/","Monday, 03 August 2020","portada","233","234"
"marketing","marketing","ENG","No era sólo un asunto de marketing político. Fraga se rindió a","eldiario","https://www.eldiario.es/politica/giro-centro-partido-popular_129_6170108.html","Tuesday, 18 August 2020","portada","376","377"
"marketing","marketing","ENG",", 1980) es directora de marketing de Enghouse Interactive, un proveedor","elpais","https://retina.elpais.com/retina/2020/07/15/talento/1594843987_194473.html","Monday, 10 August 2020","portada","158","159"
"marketing","marketing","ENG","y, en el terreno del marketing, eso incluye también las conversiones","20minutos","https://www.20minutos.es/noticia/4354091/0/y-si-la-clave-esta-en-lo-offline-la-prestacion-de-google-ads-que-puede-ayudar-a-cambiar-el-exito-de-tu-empresa/","Tuesday, 18 August 2020","tecnologia","167","168"
"marketing","marketing","ENG",". . El boom como producto de marketing. . El productor del documental analiza","efe","https://www.efeminista.com/documental-escritoras-olvidadas-boom-latinoamericano/","Friday, 07 August 2020","feminismo","748","749"
"marketing","marketing","ENG","o la aplicación de estrategias de marketing efectivas para dar a conocer el","eldiario","https://www.eldiario.es/opinion/zona-critica/cuentas-pago-basicas-bancos-vender-fu-fa_129_6180640.html","Thursday, 27 August 2020","portada","997","998"
"marketing","marketing","ENG","es la clave del éxito del marketing, pero la complejidad del mismo","20minutos","https://www.20minutos.es/noticia/4354069/0/por-que-compras-lo-que-compras-estos-seis-sesgos-cognitivos-influyen-en-tus-decisiones/","Monday, 17 August 2020","economia","290","291"
"marketing","marketing","ENG",". . La salida del jefe de marketing se une a la de varios","abc","https://www.abc.es/economia/abci-phil-schiller-jefe-marketing-apple-deja-cargo-tras-mas-30-anos-202008042203_noticia.html","Tuesday, 04 August 2020","economia","370","371"
"marketing","marketing","ENG",", contó a un experto en marketing con el que se encontró una","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-14/russel-kirsch-muerte-pixel_2714172/","Friday, 14 August 2020","tecnologia","690","691"
"marketing","marketing","ENG",". “Es una estrategia de marketing pensada al milímetro. Aparecen como","elpais","https://retina.elpais.com/retina/2020/08/24/innovacion/1598260343_057916.html","Monday, 24 August 2020","portada","771","772"
"marketing","marketing","ENG","Esos colores y olores son puro marketing, y su función está clara","elpais","https://verne.elpais.com/verne/2020/08/01/articulo/1596270252_299612.html","Tuesday, 04 August 2020","portada","927","928"
"marketing","marketing","ENG","parte de realidad y bastante de marketing. Las discográficas utilizaron la competitividad","eldiario","https://www.eldiario.es/cultura/musica/bjoerk-manta-ray-1995-ano-glorioso-musica-indie_1_6138228.html","Thursday, 20 August 2020","portada","191","192"
"marketing","marketing","ENG",". “Hemos pasado de un marketing tradicional al marketing digital. Y","elpais","https://retina.elpais.com/retina/2020/07/15/talento/1594843987_194473.html","Monday, 10 August 2020","portada","247","248"
"marketing","marketing","ENG","pasado de un marketing tradicional al marketing digital. Y sobre todo de","elpais","https://retina.elpais.com/retina/2020/07/15/talento/1594843987_194473.html","Monday, 10 August 2020","portada","250","251"
"marketing","marketing","ENG","potencial que el profesional de 'marketing' debe dominar para obtener el","20minutos","https://www.20minutos.es/noticia/4355068/0/cinco-habilidades-de-marketing-imprescindibles-en-la-nueva-era-laboral/","Tuesday, 18 August 2020","economia","580","581"
"marketing","marketing","ENG","prepararse para el cambio permanente del marketing: hay que reaccionar de forma","20minutos","https://www.20minutos.es/noticia/4356246/0/tres-aprendizajes-de-tres-casos-de-exito-para-adaptarse-a-la-transformacion-digital/","Monday, 24 August 2020","economia","232","233"
"marketing","marketing","ENG",". También en las salas de marketing.. . Del descalabro de Atari","elconfidencial","https://www.elconfidencial.com/cultura/2020-08-30/high-score-videojuegos-netflix-anos-ochenta_2728391/","Sunday, 30 August 2020","cultura","837","838"
"marketing","marketing","ENG","profesional la llevó a dedicarse al marketing y al desarrollo de negocio digital","elpais","https://retina.elpais.com/retina/2020/07/15/talento/1594843987_194473.html","Monday, 10 August 2020","portada","60","61"
"marketing","marketing","ENG",".. . Para el departamento de marketing. . Suponemos que vives en este","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-08-20/bud-light-seltzer-busca-director-memes_2719747/","Thursday, 20 August 2020","gente","155","156"
"marketing","marketing","ENG","publica regularmente novedades y tendencias en marketing turístico.. . ¿La crisis","lavanguardia","https://www.lavanguardia.com/participacion/cartas/20200824/482972495661/analisis-temporada-turistica-marca-espana.html","Monday, 24 August 2020","salud","956","957"
"marketing","marketing","ENG","fundó Balmasch, una empresa de marketing de Ciudad del Este, que","elpais","https://elpais.com/elpais/2020/08/03/planeta_futuro/1596456547_769144.html","Thursday, 06 August 2020","portada","787","788"
"marketing","marketing","ENG","gente ante esta exitosa campaña de marketing. «Realmente, no hubo","abc","https://www.abc.es/cultura/abci-debbie-harry-sexo-altamente-motivador-para-202008120047_noticia.html","Wednesday, 12 August 2020","cultura","1167","1168"
"marketing","marketing","ENG","que ha generado una ola de marketing político que para sí quisiera el","eldiario","https://www.eldiario.es/opinion/tribuna-abierta/muleta-sanchez_129_6178733.html","Monday, 24 August 2020","portada","322","323"
"marketing","marketing","ENG",", no a un producto de marketing. Se lo daría a cualquiera","elpais","https://elpais.com/cultura/2020/07/31/babelia/1596213679_919648.html","Saturday, 15 August 2020","portada","1187","1188"
"marketing","marketing","ENG","gente estudiando ingeniería o medicina que marketing y finanzas”, explican.","elpais","https://elpais.com/revista-de-verano/2020-08-03/arquitectura-para-que-nadie-se-quede-fuera.html","Monday, 03 August 2020","portada","752","753"
"marketing","marketing","ENG","agenda los deseos inducidos por el marketing del capital con la justicia y","eldiario","https://www.eldiario.es/opinion/tribuna-abierta/feministas-picota-posmoderna_129_6190981.html","Monday, 31 August 2020","portada","507","508"
"marketing","marketing","ENG",", por su fuerte campaña de marketing. De hecho, Microsoft lanzó","abc","https://www.abc.es/tecnologia/informatica/software/abci-windows-95-cumple-25-anos-sistema-operativo-introdujo-interfaz-usuario-y-menu-inicio-202008241446_noticia.html","Monday, 24 August 2020","tecnologia","287","288"
"marketing","marketing","ENG","algo que forma parte de su marketing de proteger al líder y no","elconfidencial","https://www.elconfidencial.com/espana/2020-08-29/cuca-gamarra-sanchez-protegerse-desgasta-sociedad-espanola-coronavirus_2728111/","Saturday, 29 August 2020","espana","906","907"
"marketing","marketing","ENG","alguno a que parezca solo ‘marketing”. La reputación lo es","elpais","https://elpais.com/buenavida/medio-ambiente/2020-08-21/responsabilidad-social-o-lavado-verde-esto-es-lo-que-hay-detras-de-la-etiqueta-neutro-en-carbono.html","Friday, 21 August 2020","portada","1971","1972"
"marketing","marketing","ENG","que se usó como estrategia de marketing y en la siguiente década se","eldiario","https://www.eldiario.es/sociedad/efecto-mozart-escuchar-musica-clasica-inteligente_1_6170018.html","Sunday, 23 August 2020","portada","556","557"
"marketing","marketing","ENG","animan los parqués occidentales con un marketing similar. Me pregunto cómo puede","abc","https://www.abc.es/opinion/abci-juan-carlos-girauta-estafa-mas-vieja-mundo-202008112352_noticia.html","Tuesday, 11 August 2020","portada","72","73"
"marketing","marketing","ENG","ante la enésima operación de ‘marketing’? “A simple vista","elpais","https://elpais.com/buenavida/medio-ambiente/2020-08-21/responsabilidad-social-o-lavado-verde-esto-es-lo-que-hay-detras-de-la-etiqueta-neutro-en-carbono.html","Friday, 21 August 2020","portada","821","822"
"marketing","marketing","ENG","que una de las bases del marketing es hablar a la gente de","eldiario","https://www.eldiario.es/economia/informatico-capta-espanoles-infelices-convertirlos-traffickers-parece-secta_1_6141205.html","Friday, 07 August 2020","economia","1417","1418"
"marketing","marketing","ENG","hasta ahora responsable de ventas y marketing de la marca Volkswagen, que","elmundo","https://www.elmundo.es/motor/2020/08/04/5f290cf5fc6c83e2458b457c.html","Tuesday, 04 August 2020","motor","307","308"
"marketing","marketing","ENG","recopilado las cinco habilidades de 'marketing' esenciales en esta nueva era","20minutos","https://www.20minutos.es/noticia/4355068/0/cinco-habilidades-de-marketing-imprescindibles-en-la-nueva-era-laboral/","Tuesday, 18 August 2020","economia","177","178"
"marketing","marketing","ENG","recurren a otras estrategias de 'marketing' para lanzar sus mensajes.","elpais","https://elcomidista.elpais.com/elcomidista/2020/07/23/articulo/1595500154_213884.html","Thursday, 13 August 2020","portada","1788","1789"
"marketing","marketing","ENG",", una empresa especializada en lead marketing que consiguió aumentar hasta un 75","20minutos","https://www.20minutos.es/noticia/4354091/0/y-si-la-clave-esta-en-lo-offline-la-prestacion-de-google-ads-que-puede-ayudar-a-cambiar-el-exito-de-tu-empresa/","Tuesday, 18 August 2020","tecnologia","228","229"
"marketing","marketing","ENG","Asunción y firmó un contrato de marketing con un casino del empresario Nelson","elpais","https://elpais.com/deportes/2020-08-24/ronaldinho-sale-en-libertad-tras-seis-meses-detenido-en-paraguay.html","Tuesday, 25 August 2020","deporte","527","528"
"marketing","marketing","ENG","resultaba mejor para la campaña de marketing que estaban llevando a cabo)","elpais","https://elpais.com/elpais/2020/08/19/icon/1597825186_017997.html","Wednesday, 19 August 2020","portada","466","467"
"marketing","marketing","ENG","Janis Friedlander Svendsen, exejecutiva de marketing y presidenta de una organización benéfica","elpais","https://elpais.com/television/2020-08-26/duelo-televisivo-en-la-alta-politica-estadounidense.html","Wednesday, 26 August 2020","portada","73","74"
"marketing","marketing","ENG",", y hay, mucho ‘marketing’ en todo esto, pero","elpais","https://elpais.com/buenavida/medio-ambiente/2020-08-21/responsabilidad-social-o-lavado-verde-esto-es-lo-que-hay-detras-de-la-etiqueta-neutro-en-carbono.html","Friday, 21 August 2020","portada","1894","1895"
"marketing","marketing","ENG","Just Marketing Internacional, compañía de marketing y patrocinios cuyo éxito le valió","elconfidencial","https://www.elconfidencial.com/deportes/formula-1/2020-08-06/zak-brown-f1-patrocinio-mclaren_2706196/","Thursday, 06 August 2020","deporte","303","304"
"marketing","marketing","ENG","se debe a una estrategia de marketing porque el artista está preparando el","elpais","https://elpais.com/gente/2020-08-20/el-triunfo-de-neymar-y-el-enfado-de-maluma-por-una-mujer.html","Thursday, 20 August 2020","gente","504","505"
"marketing hopper","marketing hopper","ENG",". Según la empresa británica de marketing Hopper HQ, Johnson supera el millón","elpais","https://elpais.com/gente/2020-08-12/dwayne-johnson-de-campeon-de-lucha-libre-a-ser-el-actor-mejor-pagado-del-mundo.html","Wednesday, 12 August 2020","portada","1113","1115"
"marketing manager","marketing manager","ENG","”, asegura Francisco Blanco, marketing manager de Bezoya. Esta empresa colabora","eldiario","https://www.eldiario.es/edcreativo/reciclandoadiario/diez-basicos-reciclados-verano-sostenible_1_6137288.html","Thursday, 06 August 2020","portada","352","354"
"marketing officer","marketing officer","ENG","opina Eugen S. Malley, 'marketing officer' de la oficina de turismo","elpais","https://elpais.com/elpais/2020/08/27/paco_nadal/1598516394_917242.html","Thursday, 27 August 2020","portada","1078","1080"
"marketing online","marketing online","ENG","explica Cris Alcázar, consultora de marketing online, que fue 'trafficker'","eldiario","https://www.eldiario.es/economia/informatico-capta-espanoles-infelices-convertirlos-traffickers-parece-secta_1_6141205.html","Friday, 07 August 2020","economia","836","838"
"marketing online","marketing online","ENG","cliente. Un profesional del 'marketing online' debe conocer bien el embudo","20minutos","https://www.20minutos.es/noticia/4355068/0/cinco-habilidades-de-marketing-imprescindibles-en-la-nueva-era-laboral/","Tuesday, 18 August 2020","economia","520","522"
"marketplace","marketplace","ENG","cuando dice que es un ""marketplace"" (como eBay o la","eldiario","https://www.eldiario.es/tecnologia/multinacionales-digitales-monopolio-control-negocio_130_6137536.html","Saturday, 15 August 2020","portada","1592","1593"
"marketplace","marketplace","ENG","dice, vender en un 'marketplace' “facilita la vida”","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","677","678"
"marketplace","marketplace","ENG","el plano tecnológico, el 'marketplace' proporciona “una estructura tecnológica","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","579","580"
"marketplace","marketplace","ENG","para posicionarte bien dentro del 'marketplace', con lo que esta","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","653","654"
"marketplace","marketplace","ENG","puestos o para que un 'marketplace' recomiende un producto, las","lavanguardia","https://www.lavanguardia.com/economia/20200829/483143672791/el-gobierno-alerta-de-un-nuevo-fraude-global-en-el-comercio-online.html","Saturday, 29 August 2020","portada","438","439"
"marketplace","marketplace","ENG","quien quiera vender en un 'marketplace' que “se asesore,","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","622","623"
"marketplace","marketplace","ENG","tarifas o comisiones en los 'marketplace', las autoridades huyen de","elpais","https://retina.elpais.com/retina/2020/08/24/innovacion/1598260343_057916.html","Monday, 24 August 2020","portada","1329","1330"
"marketplace","marketplace","ENG","buscar clientes: cómo elegir un marketplace según tu tipo de comercio. ","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","15","16"
"marketplace","marketplace","ENG","comercios que quieran unirse a un marketplace nacional o tener un apoyo en","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","1188","1189"
"marketplace","marketplace","ENG","Cuáles son las ventajas de un marketplace?. . En opinión de Rubén","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","436","437"
"marketplace","marketplace","ENG","de comercio. Cómo elegir un marketplace según tu tipo de comercio. . ","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","25","26"
"marketplace","marketplace","ENG","las principales ventajas de un 'marketplace': el posicionamiento con respecto","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","464","465"
"marketplace","marketplace","ENG","más sencillo es alertar al 'marketplace' de que la reseña del","lavanguardia","https://www.lavanguardia.com/economia/20200829/483143672791/el-gobierno-alerta-de-un-nuevo-fraude-global-en-el-comercio-online.html","Saturday, 29 August 2020","portada","634","635"
"marketplace","marketplace","ENG","más tarde se convirtió en 'marketplace'. De ahí pasó a","elpais","https://retina.elpais.com/retina/2020/07/15/talento/1594843987_194473.html","Monday, 10 August 2020","portada","85","86"
"marketplace","marketplace","ENG","realidad es que ‘hay un marketplace para cada modelo de negocio’","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","952","953"
"marketplace","marketplace","ENG","suplantan al receptor en los ‘marketplace’ para ganar críticas positivas. . ","lavanguardia","https://www.lavanguardia.com/economia/20200829/483143672791/el-gobierno-alerta-de-un-nuevo-fraude-global-en-el-comercio-online.html","Saturday, 29 August 2020","portada","485","486"
"marketplace","marketplace","ENG","y además quieres que el 'marketplace' ayude a dirigir tráfico presencial","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","1082","1083"
"marketplaces","marketplace","ENG","en publicidad online, los 'marketplaces' lo hacen por ti”","20minutos","https://www.20minutos.es/noticia/4347555/0/dime-lo-que-vendes-y-te-dire-donde-debes-buscar-clientes-como-elegir-un-marketplace-segun-tu-tipo-de-comercio/","Monday, 10 August 2020","portada","554","555"
"marketplaces","marketplace","ENG","'online', o 'marketplaces', más famosos de la","elpais","https://elpais.com/economia/estar-donde-estes/2020-08-18/como-puedo-vender-a-traves-de-las-redes-sociales.html","Tuesday, 18 August 2020","economia","1686","1687"
"marketplaces","marketplace","ENG",". Aunque algunos de estos 'marketplaces' varían este porcentaje. La","elpais","https://elpais.com/economia/estar-donde-estes/2020-08-18/como-puedo-vender-a-traves-de-las-redes-sociales.html","Tuesday, 18 August 2020","economia","1779","1780"
"marketplaces","marketplace","ENG","posicionados en los buscadores y 'marketplaces' digitales suplantando la identidad de","lavanguardia","https://www.lavanguardia.com/economia/20200829/483143672791/el-gobierno-alerta-de-un-nuevo-fraude-global-en-el-comercio-online.html","Saturday, 29 August 2020","portada","154","155"
"marketplaces","marketplace","ENG","'retail' y los 'marketplaces'.. . BNEW es una","lavanguardia","https://www.lavanguardia.com/economia/20200811/482695274181/barcelona-new-economy-week-mostrara-retos-oportunidades-traera-nueva-economia-brl.html","Tuesday, 11 August 2020","economia","581","582"
"markets","market","ENG","consejero director, head of capital markets de CBRE. ""Con más","elconfidencial","https://www.elconfidencial.com/vivienda/2020-08-10/mercado-inmobiliario-logistica-oficinas-retail_2690624/","Monday, 10 August 2020","economia","1091","1092"
"markets","market","ENG","residencial, alternativos y 'capital markets' en Savills.. . Estos","elconfidencial","https://www.elconfidencial.com/empresas/2020-08-11/oaktree-sdin-sabadell-fichaje-quabit-savills_2710391/","Tuesday, 11 August 2020","economia","105","106"
"master","master","ENG","ADE, recuerda que “el master en Derecho es obligatorio para acceder","lavanguardia","https://www.lavanguardia.com/vida/20200809/482479972459/alerta-fiebre-dobles-grados-sustituye-calidad-cantidad.html","Sunday, 16 August 2020","salud","2230","2231"
