"borrowing","lang","context","newspaper","url","date","section","start_token","end_token"
"online","ENG",". . Las formaciones online facilitan, además","elpais","https://elpais.com/economia/2020/04/21/actualidad/1587490496_258852.html","Wednesday, 22 April 2020 08:07:40 +0000",,,
"online","ENG","poder seguir las clases online, y tratar de","eldiario","https://www.eldiario.es/andalucia/sevilla/incognita-evaluacion-confinamiento-universitaria-Sevilla_0_1018398517.html","Sunday, 19 April 2020 21:26:54 +0200",,,
"online","ENG","ser con evaluación continua online, pero otras siguen","eldiario","https://www.eldiario.es/sociedad/Estudiantes-universidad-coronavirus_0_1019098630.html","Wednesday, 22 April 2020 22:06:43 +0200",,,
"online","ENG","y el ocio online , ha activado","elpais","https://elpais.com/economia/2020-04-20/telefonica-se-sube-al-carro-de-los-datos-ilimitados.html","Monday, 20 April 2020 15:26:03 +0000",,,
"online","ENG","a hacer con entrevistas personales online.. . . . ","elpais","https://elpais.com/sociedad/2020-04-24/el-fenomenal-lio-de-montar-la-selectividad.html","Saturday, 25 April 2020 11:16:34 +0000",,,
"online","ENG","Carlos Sainz juegan online con niños con","elmundo","https://www.elmundo.es/deportes/2020/04/20/5e9dd401fdddff226b8b466c.html","Monday, 20 April 2020 18:56:43 +0200",,,
"online","ENG","negocio mundial de juegos online está en auge.","elpais","https://elpais.com/tecnologia/2020-04-20/facebook-apuesta-por-los-videojuegos-con-el-lanzamiento-de-una-app-movil.html","Monday, 20 April 2020 09:06:27 +0000",,,
"online","ENG",". . Teletrabajo, clases online, rutinas de ejercicio","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-04-23/coronavirus-dia-libro-digital-bra_2561103/","Thursday, 23 April 2020 05:00:00 +0200",,,
"online","ENG","a la corriente online más marginal y","elpais","https://elpais.com/internacional/2020-04-19/la-protesta-contra-el-confinamiento-crece-en-estados-unidos-alentada-por-donald-trump.html","Monday, 20 April 2020 09:32:37 +0000",,,
"online","ENG","de estafar en la venta online de material sanitario y al","elconfidencial","https://www.elconfidencial.com/espana/2020-04-25/coronavirus-ultima-hora-mayo-confinamiento_2556204/","Saturday, 25 April 2020 20:28:00 +0200",,,
"online","ENG","ha publicado las estadísticas de juego online del primer trimestre.. . Durante","eldiario","https://www.eldiario.es/economia/juego-online-ingresos-publicidad-confinamiento_0_1021898916.html","Wednesday, 29 April 2020 22:01:41 +0200",,,
"online","ENG","por 60 euros en la tienda online de Sandro Paris, este modelo","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-27/patricia-conde-camiseta-basica-solidaria_2567891/","Monday, 27 April 2020 15:00:00 +0200",,,
"online","ENG","y la conveniencia de las consultas online con los médicos, y los","elconfidencial","https://www.elconfidencial.com/mercados/2020-04-30/moda-crecimiento-fondos-salud-ganan-peso-gestoras_2572695/","Thursday, 30 April 2020 05:00:00 +0200",,,
"online","ENG","a la era coronavirus. Evaluaciones online y clases rotatorias: el ministerio","eldiario","https://www.eldiario.es/sociedad/Castells-universidades-devolver-matriculas-estudiantes_0_1019798874.html","Thursday, 23 April 2020 20:45:00 +0200",,,
"online","ENG","las entregas de pedidos online se puedan realizar con","elpais","https://elpais.com/elpais/2020/04/16/escaparate/1587037037_933021.html","Saturday, 18 April 2020 22:35:07 +0000",,,
"online","ENG","Google Maps, directorios online, etc.) y","eldiario","https://www.eldiario.es/madrid/necesitaran-atencion-Madrid-comunidad-castigada_0_1018748800.html","Monday, 20 April 2020 21:57:22 +0200",,,
"online","ENG","las entregas de pedidos online se puedan realizar con","elpais","https://elpais.com/elpais/2020/04/16/escaparate/1587052979_605297.html","Monday, 20 April 2020 06:55:40 +0000",,,
"online","ENG","transición al aprendizaje online ha sido complicada","eldiario","https://www.eldiario.es/internacional/colegios-Internet-millones-alumnos-conexion_0_1019098819.html","Tuesday, 21 April 2020 19:53:09 +0200",,,
"online","ENG","previamente una solicitud online — amparándose","elpais","https://elpais.com/sociedad/2020-04-19/riders-las-mulas-involuntarias-de-droga-durante-el-confinamiento.html","Monday, 20 April 2020 11:49:06 +0000",,,
"online","ENG","), según distintas conversaciones online que ha podido leer este","elpais","https://elpais.com/internacional/2020-04-28/la-odisea-de-los-cubanos-explotados-en-la-rusia-capitalista.html","Wednesday, 29 April 2020 12:26:06 +0000",,,
"online","ENG","show, que se podrá seguir online, tendrá lugar cada día a","elmundo","https://www.elmundo.es/metropoli/otros-planes/2020/04/28/5ea6f96821efa0be668b45d8.html","Tuesday, 28 April 2020 01:31:38 +0200",,,
"online","ENG","a la venta en la tienda online del club y los beneficios serán","abc","https://www.abc.es/deportes/futbol/abci-coronavirus-aplaudida-iniciativa-cadiz-para-luchar-contra-covid-19-202004291249_noticia.html","Wednesday, 29 April 2020 12:49:28 +0200",,,
"online","ENG","en las cestas online en la última","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-22/dia-eroski-ceden-terreno-durante-crisis-mercadona_2560819/","Wednesday, 22 April 2020 11:37:00 +0200",,,
"online","ENG","Arte y Bienestar está ofreciendo clases online gratuitas, disponibles en Youtube.","elpais","https://elpais.com/sociedad/2020-04-30/tus-hijos-pueden-ser-kung-fu-panda-y-tu-les-haces-la-mascarilla.html","Thursday, 30 April 2020 00:14:27 +0000",,,
"online","ENG","el mundo. Mejorando la calidad online de los conciertos, nos acercamos","eldiario","https://www.eldiario.es/cultura/peruana-salvar-directo-tiempos-COVID-19_0_1020498397.html","Saturday, 25 April 2020 19:03:03 +0200",,,
"online","ENG","las experiencias innovadoras puramente online que las marcas nos","elpais","https://elpais.com/tecnologia/2020-04-17/dime-quien-eres-y-te-dire-como-matas-el-tiempo-en-la-red.html","Monday, 20 April 2020 09:27:26 +0000",,,
"online","ENG","el nuevo servicio online en Madrid,","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/mercona-nuevo-servicio-online-madrid-centro-12-millones-inversion_2556608/","Monday, 20 April 2020 09:45:00 +0200",,,
"online","ENG","por la mañana, tiene exámenes online de biología molecular. Por las","elmundo","https://www.elmundo.es/madrid/2020/04/30/5ea94d5ffdddffb88f8b45f3.html","Thursday, 30 April 2020 01:58:24 +0200",,,
"online","ENG","el nuevo servicio online en Madrid,","elpais","https://elpais.com/economia/2020-04-20/mercadona-pone-en-marcha-su-nuevo-servicio-online-en-madrid-centro-tras-invertir-12-millones.html","Monday, 20 April 2020 09:32:27 +0000",,,
"online","ENG","y medios de comunicación online, como ya había","eldiario","https://www.eldiario.es/economia/empresas-ICO-retrasar-impuestos-obtenerlo_0_1019098594.html","Tuesday, 21 April 2020 14:49:15 +0200",,,
"online","ENG","a los medios online.  ","eldiario","https://www.eldiario.es/internacional/colegios-Internet-millones-alumnos-conexion_0_1019098819.html","Tuesday, 21 April 2020 19:53:09 +0200",,,
"online","ENG","las familias solicitan online y en el","elpais","https://elpais.com/elpais/2020/04/20/mamas_papas/1587362615_349358.html","Monday, 20 April 2020 10:48:20 +0000",,,
"online","ENG","ha creado NatGeo@Home, una plataforma online gratuita para aliviar el encierro de","elpais","https://elpais.com/sociedad/2020-04-23/una-excursion-a-la-selva-con-empanadillas-de-atun.html","Thursday, 23 April 2020 23:24:07 +0000",,,
"online","ENG","celebrará de forma oral y online y no se prevé que","elpais","https://elpais.com/sociedad/2020-04-28/los-ninos-volveran-a-clase-en-septiembre-salvo-los-que-preparan-la-evau-y-parte-de-los-menores-de-seis-anos.html","Tuesday, 28 April 2020 22:30:59 +0000",,,
"online","ENG","través de la plataforma online de la galería de","eldiario","https://www.eldiario.es/andalucia/Lola-Moron-afiliada-ONCE-sanitario_0_1018748763.html","Monday, 20 April 2020 22:41:03 +0200",,,
"online","ENG","los últimos cuatro años las plataformas online, especialmente Netflix, se han","elpais","https://elpais.com/cultura/2020-04-28/los-oscar-permitiran-competir-este-ano-de-forma-excepcional-a-peliculas-estrenadas-online.html","Tuesday, 28 April 2020 22:37:30 +0000",,,
"online","ENG","través de una aplicación online.","eldiario","https://www.eldiario.es/internacional/cortocircuito-Singapur-coronavirus-dormitorios-trabajadores_0_1019448782.html","Wednesday, 22 April 2020 22:06:28 +0200",,,
"online","ENG","trucos para hackear exámenes online Desde el inicio","eldiario","https://www.eldiario.es/tecnologia/Estudiantes-deciden-comparten-Tik-Tok_0_1016998560.html","Sunday, 19 April 2020 20:30:26 +0200",,,
"online","ENG","las plataformas de venta online han reaccionado de manera","eldiario","https://www.eldiario.es/eldiarioex/economia/Instituto-Consumo-Extremadura-desproporcionado-mascarillas_0_1019449012.html","Wednesday, 22 April 2020 18:31:33 +0200",,,
"online","ENG","tu disposición clases online. Si no","elconfidencial","https://www.alimente.elconfidencial.com/nutricion/2020-04-21/trabajar-casa-dieta-saludable-recetas-bra_2525723/","Tuesday, 21 April 2020 05:00:00 +0200",,,
"online","ENG","hacer los trabajos online . El mediano","elpais","https://elpais.com/economia/2020-04-18/si-lo-mio-no-es-una-prioridad-que-lo-es-entonces.html","Sunday, 19 April 2020 12:34:34 +0000",,,
"online","ENG","de horas lectivas y continuarán clases online de asignaturas secundarias, mientras cada","abc","https://www.abc.es/internacional/abci-desescalada-para-salir-confinamiento-resto-europa-202004291237_noticia.html","Wednesday, 29 April 2020 12:37:44 +0200",,,
"online","ENG","a otros contenidos online como una línea","elpais","https://elpais.com/cultura/2020-04-21/que-planes-culturales-puedo-hacer-hoy-en-casa-miercoles-22.html","Tuesday, 21 April 2020 22:30:21 +0000",,,
"online","ENG","ha impuesto la docencia online, lo único que","eldiario","https://www.eldiario.es/sociedad/Estudiantes-universidad-coronavirus_0_1019098630.html","Wednesday, 22 April 2020 22:06:43 +0200",,,
"online","ENG","de la docencia y evaluación online que ha llevado a dejar","elconfidencial","https://www.elconfidencial.com/espana/2020-04-28/ultima-hora-coronavirus-fernando-simon-datos-desescalada_2556204/","Tuesday, 28 April 2020 18:21:00 +0200",,,
"online","ENG","ha mantenido la venta online, que en 2019","elconfidencial","https://www.elconfidencial.com/economia/2020-04-20/ultima-hora-economica-china-baja-tipos-interes_2556599/","Monday, 20 April 2020 13:13:00 +0200",,,
"online","ENG",", al impulso del negocio online o a la reorganización del","elpais","https://elpais.com/economia/2020/04/23/mis_derechos/1587632426_884878.html","Monday, 27 April 2020 09:12:24 +0000",,,
"online","ENG","ha mantenido la venta online, que en 2019","elconfidencial","https://www.elconfidencial.com/economia/2020-04-21/ultima-hora-economica-china-baja-tipos-interes_2556599/","Tuesday, 21 April 2020 09:19:00 +0200",,,
"online","ENG","a pesar del aumento del póker online en el inicio del confinamiento -que","eldiario","https://www.eldiario.es/economia/juego-online-ingresos-publicidad-confinamiento_0_1021898916.html","Wednesday, 29 April 2020 22:01:41 +0200",,,
"online","ENG","en plataformas de venta y subasta online que está siendo perseguido por las","elconfidencial","https://www.elconfidencial.com/economia/2020-04-23/omc-alerta-medidas-proteccionistas-coronavirus_2563743/","Thursday, 23 April 2020 20:37:00 +0200",,,
"online","ENG","ha mantenido la venta online, que en 2019","elconfidencial","https://www.elconfidencial.com/economia/2020-04-22/ultima-hora-economica-china-baja-tipos-interes_2556599/","Wednesday, 22 April 2020 09:27:00 +0200",,,
"online","ENG","y solo se mantuvo el comercio online, lo que explica, en","elconfidencial","https://www.elconfidencial.com/economia/2020-04-29/comercio-ventas-hundimiento-marzo-coronavirus_2571584/","Wednesday, 29 April 2020 09:17:00 +0200",,,
"online","ENG","ha mantenido la venta online, que en 2019","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/mango-incia-reapertura-tiendas-algunas-paises-europa_2556915/","Monday, 20 April 2020 11:50:00 +0200",,,
"online","ENG","y solo se mantuvo el comercio online, lo que explica, en","elconfidencial","https://www.elconfidencial.com/economia/2020-04-29/primero-resultados-post-covid-bankia-naturgy-iberdrola_2567524/","Wednesday, 29 April 2020 15:04:00 +0200",,,
"online","ENG","a presentarse en la versión online de Tribeca de este año","eldiario","https://www.eldiario.es/cultura/condena-primera-hispana-Texas-Tribeca_0_1021198915.html","Monday, 27 April 2020 23:06:03 +0200",,,
"online","ENG","cinco años vendiendo naranjas online.  En 2010","elconfidencial","https://www.elconfidencial.com/sociedad/2020-04-20/adoptar-arbol-naranjas-sostenible-bra_2550512/","Monday, 20 April 2020 05:00:00 +0200",,,
"online","ENG","en redes sociales y medios online.. . . . ","elpais","https://elpais.com/television/2020-04-27/anunciar-para-no-vender-como-la-publicidad-se-ha-adaptado-a-un-mundo-paralizado.html","Tuesday, 28 April 2020 10:25:28 +0000",,,
"online","ENG","las rutinas de ejercicios online presenta una curiosa bipolaridad","elmundo","https://www.elmundo.es/vida-sana/cuerpo/2020/04/22/5e9e9fb1fdddff051e8b4573.html","Wednesday, 22 April 2020 01:43:42 +0200",,,
"online","ENG","se realiza de manera online en el País Vasco","elpais","https://elpais.com/elpais/2020/04/20/mundo_animal/1587407666_712739.html","Monday, 20 April 2020 19:29:58 +0000",,,
"online","ENG","de la tienda online de Cecotec la","elpais","https://elpais.com/elpais/2020/04/16/escaparate/1587052979_605297.html","Monday, 20 April 2020 06:55:40 +0000",,,
"online","ENG","han desarrollado iniciativas online con personalidad propia","elpais","https://elpais.com/elpais/2020/04/19/icon_design/1587289327_753080.html","Sunday, 19 April 2020 16:22:48 +0000",,,
"online","ENG","de Jdigital, el juego online no se ha visto beneficiado por","eldiario","https://www.eldiario.es/economia/juego-online-ingresos-publicidad-confinamiento_0_1021898916.html","Wednesday, 29 April 2020 22:01:41 +0200",,,
"online","ENG","Barcelona que está haciendo cursos online. Cada viernes, CaixaForum","elmundo","https://www.elmundo.es/cultura/2020/04/28/5ea72190fdddffcd378b461c.html","Tuesday, 28 April 2020 09:59:59 +0200",,,
"online","ENG","a sus propias clases online.","eldiario","https://www.eldiario.es/andalucia/sevilla/incognita-evaluacion-confinamiento-universitaria-Sevilla_0_1018398517.html","Sunday, 19 April 2020 21:26:54 +0200",,,
"online","ENG","de la venta online (Dia afirma","elpais","https://elpais.com/economia/2020-04-22/el-mes-no-tan-sonado-de-los-supermercados.html","Wednesday, 22 April 2020 22:30:31 +0000",,,
"online","ENG","en sus pedidos online emplean bolsas compostables","elpais","https://elpais.com/sociedad/2020-04-18/el-residuo-plastico-de-una-compra-rapida-y-desinfectable.html","Sunday, 19 April 2020 12:11:02 +0000",,,
"online","ENG","ha venido de la venta online, gracias al resquicio que","elpais","https://elpais.com/cultura/2020-04-22/el-ano-en-que-el-dia-del-libro-fue-virtual.html","Thursday, 23 April 2020 16:34:40 +0000",,,
"online","ENG","clubes de lectura online. Yo ya","elmundo","https://www.elmundo.es/cultura/literatura/2020/04/22/5e9e83fb21efa0f25a8b45a8.html","Wednesday, 22 April 2020 18:37:37 +0200",,,
"online","ENG","ha visto obligada a estrenarse directamente online.. . Eso sí, la","elmundo","https://www.elmundo.es/cultura/cine/2020/04/29/5ea91c33fc6c83e7438b45e2.html","Wednesday, 29 April 2020 08:20:56 +0200",,,
"online","ENG","Porque, además, la venta online es prácticamente inexistente, y solo","elpais","https://elpais.com/economia/2020-04-25/la-loteria-hace-otro-agujero-en-la-recaudacion.html","Saturday, 25 April 2020 22:30:27 +0000",,,
"online","ENG","un 80% en el juego online.. . Según recoge la","eldiario","https://www.eldiario.es/economia/juego-online-ingresos-publicidad-confinamiento_0_1021898916.html","Wednesday, 29 April 2020 22:01:41 +0200",,,
"online","ENG",", asesor técnico en enseñanza online que estos días forma a","elpais","https://elpais.com/sociedad/2020-04-29/millones-de-datos-de-alumnos-y-profesores-estan-expuestos-por-la-educacion-online.html","Wednesday, 29 April 2020 22:30:51 +0000",,,
"online","ENG","a través de farmacias o tiendas online). La SVN recomienda lo","eldiario","https://www.eldiario.es/sociedad/misteriosa-asfixia-silenciosa-provocada-coronavirus_0_1021198853.html","Monday, 27 April 2020 22:14:50 +0200",,,
"online","ENG","colectivo.. . Tras poder adquirir online productos de alimentación y recibir permiso","elmundo","https://www.elmundo.es/baleares/2020/04/24/5ea2bfb4fdddff049a8b45d6.html","Friday, 24 April 2020 12:30:49 +0200",,,
"online","ENG","un aumento en las consultas online de personas con ansia de","elpais","https://elpais.com/sociedad/2020-04-30/la-picaresca-de-los-que-planean-saltarse-la-cuarentena-se-que-es-irresponsable.html","Thursday, 30 April 2020 20:06:30 +0000",,,
"online","ENG","habilitado la compra online en Madrid,","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/supermercados-compra-online-coronavirus_2518247/","Monday, 20 April 2020 13:31:00 +0200",,,
"online","ENG","sociales, tenemos reuniones online en pijama y salimos","eldiario","https://www.eldiario.es/andalucia/cronica-desde-ventana/Dia-alarma-hartura_0_1019449092.html","Wednesday, 22 April 2020 20:40:38 +0200",,,
"online","ENG","a través de la formación online las carencias que identifiques.","elpais","https://elpais.com/economia/2020/04/28/actualidad/1588102148_549846.html","Wednesday, 29 April 2020 07:43:00 +0000",,,
"online","ENG","de las compras «online» como consecuencia del","abc","https://www.abc.es/sociedad/abci-coronavirus-espana-directo-trump-insiste-mandar-expertos-china-202004200622_directo.html","Monday, 20 April 2020 06:22:45 +0200",,,
"online","ENG","colgado en el repositorio online GitHub para que fuera","elpais","https://elpais.com/tecnologia/2020-04-20/la-guerra-de-la-app-de-rastreo-del-virus-investigadores-y-gobiernos-europeos-compiten-por-su-opcion.html","Monday, 20 April 2020 20:45:57 +0000",,,
"online","ENG","de las novedades de la tienda online de la firma low cost de","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-27/laura-matamoros-sudadera-tie-die-pull-and-bear_2567468/","Monday, 27 April 2020 15:00:00 +0200",,,
"online","ENG","hay con las enseñanzas online es que éstas son","eldiario","https://www.eldiario.es/tecnologia/Estudiantes-deciden-comparten-Tik-Tok_0_1016998560.html","Sunday, 19 April 2020 20:30:26 +0200",,,
"online","ENG","hacer presentación de libros online. Sin embargo,","eldiario","https://www.eldiario.es/murcia/cultura/libreros-celebran-Dia-Libro-podemos_0_1019448983.html","Thursday, 23 April 2020 06:00:00 +0200",,,
"online","ENG","Solberg, responde a los niños online en rondas ciudadanas inéditas. Y","elpais","https://elpais.com/sociedad/2020-04-30/cinco-fallos-y-cuatro-aciertos-del-gobierno-en-la-comunicacion-de-esta-crisis.html","Thursday, 30 April 2020 22:30:03 +0000",,,
"online","ENG","secundaria debían de proseguir sus lecciones online o a través de la televisión","elmundo","https://www.elmundo.es/internacional/2020/04/27/5ea68b56fdddff3d598b45e6.html","Monday, 27 April 2020 09:47:47 +0200",,,
"online","ENG",", aunque tengan clases online. Lo mismo sucede","elpais","https://elpais.com/elpais/2020/04/13/eps/1586793288_714845.html","Wednesday, 22 April 2020 03:55:17 +0000",,,
"online","ENG","de la tienda online, listo para","elpais","https://elpais.com/sociedad/2020/04/16/pienso_luego_actuo/1587033349_408729.html#?ref=rss&format=simple&link=link","Monday, 20 April 2020 12:59:08 +0200",,,
"online","ENG","presencial pero sigue vendiendo online, también ha visto","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2020/04/23/5ea01eebfdddff59688b4600.html","Thursday, 23 April 2020 01:21:43 +0200",,,
"online","ENG","puede desplazarse hacia un formato más online. Hay segmentos en los que","abc","https://www.abc.es/economia/abci-alvaro-cabeza-cnmv-demostrado-mercado-regulador-esta-detras-apoyandolo-202004251243_noticia.html","Saturday, 25 April 2020 12:43:24 +0200",,,
"online","ENG","de la tienda online, listo para","elpais","https://elpais.com/sociedad/2020/04/16/pienso_luego_actuo/1587033349_408729.html","Monday, 20 April 2020 10:59:08 +0000",,,
"online","ENG","a través de plataformas online que colaboren o ayuden","eldiario","https://www.eldiario.es/cultura/agenda/Agenda-cultural-cuarentena-celebrar-confinado_0_1019098890.html","Wednesday, 22 April 2020 23:08:02 +0200",,,
"online","ENG","puede hacer compra online Lejos quedó","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/supermercados-compra-online-coronavirus_2518247/","Monday, 20 April 2020 13:31:00 +0200",,,
"online","ENG","a través de su canal online y han precisado que repondrán","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-30/dia-existencias-de-mascarillas-web-coronavirus_2575096/","Thursday, 30 April 2020 19:21:00 +0200",,,
"online","ENG","puede hacer de manera online.  En","elpais","https://elpais.com/elpais/2020/04/16/mamas_papas/1587026496_445360.html#?ref=rss&format=simple&link=link","Monday, 20 April 2020 09:30:13 +0200",,,
"online","ENG","un enorme crecimiento de las compras online. Según la consultora Nielsen las","elpais","https://elpais.com/espana/madrid/2020-04-28/del-bar-a-amazon-el-gran-empleador-en-plena-pandemia.html","Wednesday, 29 April 2020 01:37:07 +0000",,,
"online","ENG","de la venta online, gracias al","elpais","https://elpais.com/cultura/2020-04-22/el-ano-en-que-el-dia-del-libro-fue-virtual.html","Thursday, 23 April 2020 05:12:23 +0000",,,
"online","ENG",". Según la página de cursos online Edx, tan solo","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-04-23/cursos-online-gratuitos-mejores-universidades-mundo_2561304/","Thursday, 23 April 2020 22:02:00 +0200",,,
"online","ENG","nuevo servicio de venta online en Madrid Mercadona","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2020/04/20/5e9d586f21efa09f398b4616.html","Monday, 20 April 2020 17:17:17 +0200",,,
"online","ENG","un fuerte canal online que se ha","elpais","https://elpais.com/cultura/2020-04-22/el-ano-en-que-el-dia-del-libro-fue-virtual.html","Thursday, 23 April 2020 05:12:23 +0000",,,
"online","ENG",". Según la página de cursos online Edx, tan solo","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-04-25/cursos-gratuitos-online-de-las-mejores-universidades-mundo_2561304/","Saturday, 25 April 2020 11:15:00 +0200",,,
"online","ENG","de las películas para ponerlas online, aceptó el cineasta","eldiario","https://www.eldiario.es/cultura/ecuatoriano-aislamiento-estrena-Crimenes-futuro_0_1020498495.html","Saturday, 25 April 2020 23:40:05 +0200",,,
"online","ENG","de las salas físicas al online fue el DA de Barcelona","elpais","https://elpais.com/cultura/2020-04-30/que-planes-culturales-puedo-hacer-hoy-en-casa-viernes-1.html","Thursday, 30 April 2020 22:30:20 +0000",,,
"online","ENG","enriquecer la experiencia del recorrido online por sus instalaciones. De","elpais","https://elpais.com/cultura/2020-04-25/que-planes-culturales-puedo-hacer-hoy-en-casa-domingo-26.html","Saturday, 25 April 2020 22:44:37 +0000",,,
"online","ENG","a través de un encuentro online a las 19h a través","elpais","https://elpais.com/cultura/2020-04-28/baile-en-solitario-y-reivindicaciones-para-celebrar-el-dia-de-la-danza.html","Wednesday, 29 April 2020 07:41:19 +0000",,,
"online","ENG","llevándose a cabo a distancia u online y con ello paliar los efectos","eldiario","https://www.eldiario.es/eldiarioex/educacion/Adaptacion-extraordinaria-programas-alfabetizacion-competencias_0_1022248167.html","Thursday, 30 April 2020 12:52:10 +0200",,,
"online","ENG","de los compradores online, algo que","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/supermercados-compra-online-coronavirus_2518247/","Monday, 20 April 2020 13:31:00 +0200",,,
"online","ENG","han disparado las ventas de alcohol online, una de las instituciones más","elpais","https://elpais.com/sociedad/2020-04-25/las-grandes-ciudades-recobran-el-pulso-a-distintas-velocidades.html","Saturday, 25 April 2020 22:30:15 +0000",,,
"online","ENG","mayor peso de la educación online, ante los cambios de","elconfidencial","https://www.elconfidencial.com/espana/2020-04-23/ultima-hora-coronavirus-covid19-pandemia-dron_2556204/","Thursday, 23 April 2020 21:00:00 +0200",,,
"online","ENG","Primer vencedor. El comercio online, que ha visto cómo","elconfidencial","https://www.elconfidencial.com/economia/2020-04-24/dia-despues-coronavirus-comprar-tiendas-comercio_2562736/","Friday, 24 April 2020 05:00:00 +0200",,,
"online","ENG","a través del portal online recibirán una conformación de","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/volkwagen-pacta-clientes-pago-manipular-emisiones_2556819/","Monday, 20 April 2020 11:32:00 +0200",,,
"online","ENG","semana pasada un plan de venta online para dar salida al stock de","elpais","https://elpais.com/economia/2020-04-25/la-moda-que-viene-sera-mas-barata-y-duradera.html","Saturday, 25 April 2020 22:30:15 +0000",,,
"online","ENG","hospitales y que ahora se hacen online para que los pequeños pacientes no","eldiario","https://www.eldiario.es/sociedad/Ninos-ingresados-acostumbrados-restricciones-actividades_0_1019798822.html","Monday, 27 April 2020 22:05:51 +0200",,,
"online","ENG","o hasta con tres amigos online.. . . . . . Cómic. . ¿","elpais","https://elpais.com/cultura/2020-04-30/que-planes-culturales-puedo-hacer-hoy-en-casa-jueves-30.html","Thursday, 30 April 2020 07:34:03 +0000",,,
"online","ENG",". También hay psicólogos online, ¿sabes?","eldiario","https://www.eldiario.es/zonacritica/diminuto-mundo_6_1019508059.html","Wednesday, 22 April 2020 22:05:33 +0200",,,
"online","ENG","entregas de pedidos online se puedan realizar","elpais","https://elpais.com/elpais/2020/04/15/escaparate/1586939624_435772.html","Monday, 20 April 2020 08:26:44 +0000",,,
"online","ENG","puedo organizar fiestas online ? ¿Qué","elpais","https://elpais.com/elpais/2020/04/20/laboratorio_de_felicidad/1587369895_390976.html","Monday, 20 April 2020 16:19:05 +0000",,,
"online","ENG","entregas de pedidos online se puedan realizar","elpais","https://elpais.com/elpais/2020/04/16/escaparate/1587052602_737134.html","Monday, 20 April 2020 08:19:25 +0000",,,
"online","ENG",", cree que el ocio online está muy fuerte. También","elpais","https://elpais.com/economia/2020/04/28/actualidad/1588067062_269824.html","Tuesday, 28 April 2020 11:20:34 +0000",,,
"online","ENG","privados que ofrecen cursos online gratuitos, gimnasios que","abc","https://www.abc.es/economia/abci-covid-19-borra-todo-rastro-marketing-responsabilidad-social-empresa-202004200139_noticia.html","Monday, 20 April 2020 01:39:54 +0200",,,
"online","ENG","o las has comprado online y todavía no te","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-04-20/adelgazar-ejercicio-brazos-conseguirlo-trucos_2552091/","Monday, 20 April 2020 05:00:00 +0200",,,
"online","ENG","semanas y los pedidos online van más lentos que","eldiario","https://www.eldiario.es/madrid/necesitaran-atencion-Madrid-comunidad-castigada_0_1018748800.html","Monday, 20 April 2020 21:57:22 +0200",,,
"open source","ENG","además la particularidad de ser open source, con lo que se","eldiario","https://www.eldiario.es/sociedad/amigos-Espana-superrobots-realizar-masivos_0_1019798965.html","Thursday, 23 April 2020 18:51:09 +0200",,,
"outfit","ENG","menos recursos naturales.. . Un outfit para todas aquellas que queráis estrenar","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-27/ana-rosa-quintana-television-look-low-cost-zara-coronavirus_2567748/","Monday, 27 April 2020 19:21:00 +0200",,,
"outfits","ENG","Tomamos nota de sus outfits y copiamos los mejores","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-22/lady-di-looks-cuarentena_2559012/","Wednesday, 22 April 2020 05:00:00 +0200",,,
"outlet","ENG","paré en un outlet, vi tirado","elpais","https://elpais.com/elpais/2020/04/22/opinion/1587565849_508285.html","Wednesday, 22 April 2020 22:04:29 +0000",,,
"outplacement","ENG","en planes de outplacement procede del sector","abc","https://www.abc.es/economia/abci-sectores-donde-recolocan-parados-durante-crisis-industria-sanitaria-farmacia-y-biotecnologia-202004201425_noticia.html","Monday, 20 April 2020 14:25:54 +0200",,,
"pack","ENG","superior derecha, y encontrará el pack de imágenes de la cuarentena.","abc","https://www.abc.es/tecnologia/moviles/aplicaciones/abci-como-descargar-nuevos-stickers-whatsapp-y-sobre-cuarentena-202004250152_noticia.html","Saturday, 25 April 2020 01:52:15 +0200",,,
"pack","ENG",". La idea del pack de Feria lleva hecha tres","eldiario","https://www.eldiario.es/andalucia/sevilla/Feria-Abril-COVID-19-farolillos-videoconferencia_0_1020148122.html","Friday, 24 April 2020 21:37:25 +0200",,,
