"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"notch","notch","ENG","viene de nuevo con un notch en forma de gota que","20minutos","https://www.20minutos.es/noticia/4264493/0/la-familia-numerosa-del-huawei-p40-crece-con-un-tercer-lite-esta-vez-5g-y-llega-tambien-a-espana-el-p-smart-2020/","Thursday, 21 May 2020",,,
"nude","nude","ENG","con un tono de esmalte nude, semejante al de las","elpais","https://elpais.com/elpais/2020/05/24/buenavida/1590299124_621286.html","Sunday, 24 May 2020",,,
"nude","nude","ENG","estampados, lisos, tonos nude o colores fluor","20minutos","https://www.20minutos.es/noticia/4246520/0/kylie-jenner-muestra-a-sus-seguidores-la-manicura-perfecta-para-hacerse-desde-casa-durante-el-confinamiento/","Monday, 04 May 2020",,,
"nude","nude","ENG","marca hasta el mítico corsé nude que tanto obsesiona al diseñador","20minutos","https://www.20minutos.es/noticia/4262347/0/jean-paul-gaultier-se-ha-puesto-creativo-y-ha-disenado-originales-mascarillas-para-hacer-frente-al-coronavirus/","Tuesday, 19 May 2020",,,
"nuggets","nugget","ENG","de york y queso y nuggets de pollo, de la","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"nuggets","nugget","ENG","jamón york con queso y nuggets de pollo - Rubén,","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"nuggets","nugget","ENG","jamón York con queso y nuggets de pollo. Le tocaban","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"nuggets","nugget","ENG","Puchero en Toledo y nuggets en Madrid: así alimentan","elpais","https://elpais.com/espana/2020-05-10/puchero-en-toledo-y-nuggets-en-madrid-asi-alimentan-las-autonomias-a-los-ninos-mas-vulnerables.html","Sunday, 10 May 2020",,,
"off","off","ENG","contará con la voz en off de Pablo Chiapella, que","20minutos","https://www.20minutos.es/noticia/4255234/0/cuatro-fecha-estreno-job-interview-estas-contratado-competira-ot-2020-pasapalabra/","Tuesday, 12 May 2020",,,
"off","off","ENG","del asfalto y recorrer caminos off road , deberás prestar aún","20minutos","https://www.20minutos.es/noticia/4255585/0/el-truco-para-mantener-intacta-tu-moto-de-enduro-es-limpiarla-con-cada-uso/","Wednesday, 13 May 2020",,,
"off","off","ENG","inicial de una voz en off, recoge diferentes tomas de","elpais","https://elpais.com/cultura/2020-05-04/la-filmoteca-rescata-durante-el-coronavirus-la-primera-pelicula-sonora-dirigida-por-una-espanola.html","Monday, 04 May 2020",,,
"off","off","ENG","Mother, en el off Broadway se le vio desde","elpais","https://elpais.com/cultura/2020-05-17/muere-el-comico-fred-willard-habitual-de-las-peliculas-de-chistopher-guest-y-actor-en-modern-family.html","Sunday, 17 May 2020",,,
"off","off","ENG",". Una monótona voz en off relataba: Nuestra moderna","elpais","https://elpais.com/cultura/2020-05-20/la-historia-de-all-you-need-is-love-el-himno-hippy-de-los-beatles-contra-las-caceroladas.html","Wednesday, 20 May 2020",,,
"off","off","ENG","con la característica voz en off de este tipo de programas","elpais","https://elpais.com/gente/2020-05-08/mick-jagger-vive-confinado-en-su-castillo-frances.html","Friday, 08 May 2020",,,
"off","off","ENG","de on y off y necesita un tiempo razonable","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/05/03/5ead8afdfc6c83837d8b4607.html","Sunday, 03 May 2020 02:01:53 +0200",,,
"off","off","ENG","Y es que en el «off» siempre aflora la verdad.","abc","https://www.abc.es/economia/abci-malabarista-moncloa-y-guinos-empresarios-y-telefono-rojo-202005310121_noticia.html","Sunday, 31 May 2020",,,
"off","off","ENG",", comentó la voz en off del programa en el anuncio","20minutos","https://www.20minutos.es/noticia/4274011/0/el-intermedio-anuncia-que-wyoming-volvera-al-plato-del-programa-me-han-metido-en-un-sillon-sin-contar-conmigo/","Friday, 29 May 2020",,,
"off","off","ENG",", dice la voz en off.. . Tras publicar el","20minutos","https://www.20minutos.es/noticia/4251502/0/aitana-se-estrena-en-tiktok-con-un-video-para-sus-ex-que-levanta-sospechas-va-por-cepeda/","Friday, 08 May 2020",,,
"off","off","ENG",", en la voz en off, al narrador recriminándolo:","elpais","https://elpais.com/gente/2020-05-08/mick-jagger-vive-confinado-en-su-castillo-frances.html","Friday, 08 May 2020",,,
"off","off","ENG",", que una voz en off  presentaba como la primera","eldiario","https://www.eldiario.es/ballenablanca/365_dias/anuncios-ambiental-obligados-rectificar-Espana_0_1028197337.html","Sunday, 17 May 2020",,,
"off market","off market","ENG","ha preferido intentar una operación off market, sin mandato en exclusiva","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-27/roc-hotels-venta-hotel-ganar-liquidez-ico_2611824/","Wednesday, 27 May 2020",,,
"off-road","off-road","ENG","y quizás más de una línea off-road o línea X; y eso","abc","https://www.abc.es/motor/reportajes/abci-diferencian-coches-oriente-y-occidente-202005290125_noticia.html","Friday, 29 May 2020",,,
"office","office","ENG","la planta baja, un office entre los dormitorios de la","20minutos","https://www.20minutos.es/noticia/4262621/0/siete-banos-piscina-y-bodega-asi-es-el-casoplon-de-cuarentena-de-feliciano-lopez-y-sandra-gago/","Tuesday, 19 May 2020",,,
"officer","officer","ENG","de Miguel Justribó, chief purpose officer de Grupo Telepizza, las","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/hacemos-lo-que-nos-une-telepizza-bra_2609336/","Thursday, 28 May 2020",,,
"offline","offline","ENG",", con posibilidad de descarga offline en aplicaciones móviles, contenidos","20minutos","https://www.20minutos.es/noticia/4265963/0/mediaset-anuncia-el-salto-de-mitele-plus-a-nivel-internacional-contenidos-en-todo-el-mundo-y-mejor-servicio-a-la-carta/","Thursday, 21 May 2020",,,
"offline","offline","ENG","busque, ya sea online u offline.. . ¿Cuándo cambiarán","elpais","https://elpais.com/tecnologia/2020-05-31/la-venta-de-coches-por-internet-no-conecta.html","Sunday, 31 May 2020",,,
"offline","offline","ENG","viendo un trasvase del comercio offline al online,","elconfidencial","https://www.elconfidencial.com/mundo/2020-05-07/china-economia-coronavirus-como-reactivar-consumo_2582328/","Thursday, 07 May 2020",,,
"offline","offline","ENG","los canales de venta online y offline y pondría en clara desventaja competitiva","20minutos","https://www.20minutos.es/noticia/4257505/0/conflicto-versiones-comercio-sanidad-indigna-tiendas-prohibir-rebajas-destruira-empleo/","Thursday, 14 May 2020",,,
"offline","offline","ENG","más parecida posible a la offline. Se hará una conexión","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-09/sector-lujo-joyas-relojes-covid-19-ecommerce-bra_2571524/","Saturday, 09 May 2020",,,
"offset","offset","ENG","Artes Gráficas cuando las máquinas offset estaban a punto de morir","elpais","https://elpais.com/economia/2020-05-08/jovenes-el-eslabon-mas-debil-de-la-economia.html","Sunday, 10 May 2020",,,
"offshore","offshore","ENG",", una agencia de sociedades «offshore» cliente de Mossack Fonseca Daniel","abc","https://www.abc.es/espana/abci-segundo-gran-proveedor-gobierno-esta-vinculado-papeles-panama-202005032052_noticia.html","Sunday, 03 May 2020 20:52:56 +0200",,,
"offshore","offshore","ENG","declarado y no escondido en compañías offshore, en cajas de seguridad en","abc","https://www.abc.es/internacional/abci-lider-podemos-griego-entre-primeras-fortunas-pais-202005190204_noticia.html","Tuesday, 19 May 2020",,,
"offshore","offshore","ENG","Panamá a través de una sociedad offshore, según los documentos del Registro","abc","https://www.abc.es/espana/abci-segundo-gran-proveedor-gobierno-esta-vinculado-papeles-panama-202005032052_noticia.html","Sunday, 03 May 2020 20:52:56 +0200",,,
"offshore","offshore","ENG","Panamá a través de una sociedad offshore, según los documentos del Registro","abc","https://www.abc.es/espana/noticias-ultima-hora/abci-seis-noticias-debes-conocer-lunes-4-mayo-202005040735_noticia.html","Monday, 04 May 2020 07:35:17 +0200",,,
"offshore","offshore","ENG","ocupaban también cargos en las empresas offshore de la red Lava Jato en","eldiario","https://www.eldiario.es/economia/Espana-OHL-testaferros-Rato-Panama_0_1032047734.html","Thursday, 28 May 2020",,,
"old fashion","old fashion","ENG","domicilio. . Rami prepara cócteles old fashion al estilo de los años","elconfidencial","https://www.elconfidencial.com/mundo/2020-05-18/nueva-vida-noche-beirut-coronavirus_2596056/","Monday, 18 May 2020",,,
"old school","old school","ENG","en su diseño básico muy old school, pero también decisivo en","elpais","https://elpais.com/cultura/2020/05/13/babelia/1589378593_908757.html#?ref=rss&format=simple&link=link","Thursday, 14 May 2020",,,
"old-line","old-line","ENG","un nuevo servicio: el old-line, dirigido a las generaciones","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-29/digitalizacion-sociedad-poscovid19-bra_2614467/","Friday, 29 May 2020",,,
"on","on","ENG","máquina con un botón de on y off y","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/05/03/5ead8afdfc6c83837d8b4607.html","Sunday, 03 May 2020 02:01:53 +0200",,,
"on demand","on demand","ENG","consumo en plataformas de video on demand como Amazon Prime Video,","20minutos","https://www.20minutos.es/noticia/4259601/0/internet-y-el-aislamiento-gracias-a-la-vida-digital-estamos-superando-la-nueva-situacion-social-laboral-y-sanitaria/","Saturday, 16 May 2020",,,
"on demand","on demand","ENG","de desconexión de cilindros Audi cylinder on demand, que desactiva de forma temporal","abc","https://www.abc.es/motor/novedades/abci-nuevos-motores-acceso-y-micro-hibrido-para-audi-sportback-202005100209_noticia.html","Sunday, 10 May 2020",,,
"on drugs","on drug","ENG","una canción más rollo The war on drugs o más animada de lo que","20minutos","https://www.20minutos.es/noticia/4249473/0/entrevista-st-woods-nacho-garcia-primer-disco-bones/","Friday, 08 May 2020",,,
"on fire","on fire","ENG","problemas y las redes sociales on fire tienden a polarizar las posiciones","20minutos","https://www.20minutos.es/opinion/vicente-valles-gobernar-hacer-politica-20200507-4249336/","Thursday, 07 May 2020",,,
"on line","on line","ENG","que no pueden dar clases on line. . Para esos niños,","elconfidencial","https://www.elconfidencial.com/espana/andalucia/2020-05-31/por-que-tres-decadas-despues-el-poligono-sur-es-aun-el-barrio-mas-pobre-de-espana_2617492/","Sunday, 31 May 2020",,,
"on line","on line","ENG",") y de las aplicaciones on line del banco: el 61","elpais","https://elpais.com/economia/2020-05-07/solo-la-mitad-de-los-clientes-cree-que-banco-tiene-iniciativas-para-ayudarle-a-superar-la-crisis-de-la-covid-19.html","Thursday, 07 May 2020",,,
"on line","on line","ENG","Así será el examen on line del 4 de julio para","elmundo","https://www.elmundo.es/espana/2020/05/30/5ed220c2fc6c83fd618b45cd.html","Saturday, 30 May 2020",,,
"on line","on line","ENG","de alumnos sordos en clases on line. El consejero de Educación","eldiario","https://www.eldiario.es/andalucia/Imbroda-defiende-profesorado-atendiendo-necesidades_0_1031697670.html","Thursday, 28 May 2020",,,
"on line","on line","ENG","este viernes en una entrevista on line con la Federación Interinsular de","20minutos","https://www.20minutos.es/deportes/noticia/4275378/0/serien-nos-hubiera-gustado-tener-mas-tiempo-para-entrenar-juntos/","Friday, 29 May 2020",,,
"on line","on line","ENG","este viernes en una entrevista on line con la Federación Interinsular de","abc","https://www.abc.es/deportes/futbol/abci-setien-nuestra-manera-jugar-perjudicar-cinco-cambios-202005300858_noticia.html","Saturday, 30 May 2020",,,
"on line","on line","ENG","este viernes en una entrevista on line con la Federación Interinsular de","elmundo","https://www.elmundo.es/deportes/futbol/primera-division/2020/05/29/5ed17814fc6c8383408b45be.html","Friday, 29 May 2020",,,
"on line","on line","ENG","han podido seguir las clases on line como el resto de sus","eldiario","https://www.eldiario.es/sociedad/Acabar-ordenador-internet-dejarse-pantalla_0_1029597976.html","Thursday, 21 May 2020",,,
"on line","on line","ENG","isla un sistema de venta on line en algunas tiendas y la","elpais","https://elpais.com/elpais/2020/05/06/mas_se_perdio_en_la_habana/1588752511_049556.html","Thursday, 07 May 2020",,,
"on line","on line","ENG","Mariano Sanz alerta sobre la formación on line en una carrera como ésta en","abc","https://www.abc.es/espana/madrid/abci-sera-despues-covid-19-segun-expertos-mayor-universidad-espana-202005040026_noticia.html","Monday, 04 May 2020 00:26:51 +0200",,,
"on line","on line","ENG","Montano. Está en modo clases on line y ahora se me acaba","eldiario","https://www.eldiario.es/andalucia/sevilla/adoquin-regalo-Pablo-sindrome-West-covid-19_0_1026448410.html","Saturday, 16 May 2020",,,
"on line","on line","ENG","Prodetur promueve la comercialización on line de productos de la provincia de","eldiario","https://www.eldiario.es/andalucia/sevilla/Prodetur-comercializacion-productos-provincia-Sevilla_0_1026097534.html","Monday, 11 May 2020",,,
"on line","on line","ENG","que se realizará de forma on line el próximo 4 de julio","elmundo","https://www.elmundo.es/espana/2020/05/30/5ed220c2fc6c83fd618b45cd.html","Saturday, 30 May 2020",,,
"on line","on line","ENG","Todos recibirán una formación específica on line de la Escuela Pública de","eldiario","https://www.eldiario.es/andalucia/Andalucia-desescalada-turistica-contratara-vigilantes_0_1031347380.html","Tuesday, 26 May 2020",,,
"on line","on line","ENG","un momento en que la enseñanza on line agilizaría la difusión de este conocimiento","abc","https://www.abc.es/espana/madrid/abci-sera-despues-covid-19-segun-expertos-mayor-universidad-espana-202005040026_noticia.html","Monday, 04 May 2020 00:26:51 +0200",,,
"on line","on line","ENG","y señala que existen terapias on line.. . Momento para trabajar","elmundo","https://www.elmundo.es/espana/2020/05/02/5eac95f621efa0d97e8b4647.html","Saturday, 02 May 2020 02:00:38 +0200",,,
"on line","on line","ENG","confinamiento Covid se ha atendido on line a 480, con","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/05/30/5ed16d91fc6c833f608b45a3.html","Saturday, 30 May 2020",,,
"on line","on line","ENG","de Grow.ly, una plataforma on line de crowdlending donde","elmundo","https://www.elmundo.es/espana/2020/05/28/5ecfec0efc6c83bb408b466f.html","Thursday, 28 May 2020",,,
"on line","on line","ENG","Gastronomika Live, un aperitivo on line del congreso San Sebastián Gastronomika","abc","https://www.abc.es/viajar/gastronomia/abci-triestrellados-arzak-y-aponiente-reabren-comienzos-julio-202005191420_noticia.html","Tuesday, 19 May 2020",,,
"on premise","on premise","ENG","de los sistemas de información on premise a cloud (","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/educacion/2020-05-26/ceu-educacion-futuro-titulo-nube-bra_2599024/","Tuesday, 26 May 2020",,,
"on Sunday","on sunday","ENG",", según revela The Mail on Sunday.. . Con su hijo","elmundo","https://www.elmundo.es/internacional/2020/05/24/5eca73e6fc6c83ad528b4596.html","Sunday, 24 May 2020",,,
"on Sunday","on sunday","ENG",", según revela The Mail on Sunday.. . Con su hijo","elmundo","https://www.elmundo.es/internacional/2020/05/24/5ecaa144fc6c83367c8b467f.html","Sunday, 24 May 2020",,,
"on-line","on-line","ENG","propuestas para trabajar con los niños on-line, lo importante es tener claro","abc","https://www.abc.es/familia/padres-hijos/abci-tips-y-consejos-para-afrontar-desescalada-funcion-edad-ninos-202005190152_noticia.html","Tuesday, 19 May 2020",,,
"on-line","on-line","ENG","escuela de negocios alicantina Fundesem forma on-line a ejecutivos en nuevas competencias de","abc","https://www.abc.es/espana/comunidad-valenciana/abci-fases-desescalada-encuesta-entre-directivos-empresas-exito-ayuda-salir-crisis-202005010708_noticia.html","Friday, 01 May 2020 07:08:40 +0200",,,
"on-line","on-line","ENG","también ensayaron la oferta de docencia on-line sincrónica, es decir en directo","elconfidencial","https://www.elconfidencial.com/espana/2020-05-10/universitarios-de-hasta-90-anos-rompen-brecha-digital-durante-confinamiento_2588279/","Sunday, 10 May 2020",,,
"on-line","on-line","ENG","que las compras se sigan haciendo on-line para reducir al máximo la interacción","eldiario","https://www.eldiario.es/tecnologia/Apple-reabrira-tiendas-fisicas-EEUU_0_1031347998.html","Tuesday, 26 May 2020",,,
"on-line","on-line","ENG","para diseñar un plan de formación on-line especial que ayude a salir de","abc","https://www.abc.es/espana/comunidad-valenciana/abci-fases-desescalada-encuesta-entre-directivos-empresas-exito-ayuda-salir-crisis-202005010708_noticia.html","Friday, 01 May 2020 07:08:40 +0200",,,
"on-line","on-line","ENG","acceso a los métodos de aprendizaje on-line, suelen ser muy motivadores y","abc","https://www.abc.es/familia/padres-hijos/abci-tips-y-consejos-para-afrontar-desescalada-funcion-edad-ninos-202005190152_noticia.html","Tuesday, 19 May 2020",,,
"on-line","on-line","ENG","día 1 se podrán hacer reservas on-line Ep. . El Monasterio de San","abc","https://www.abc.es/cultura/abci-proximo-martes-abren-puertas-monasterio-yuste-y-almudaina-mallorca-202005291233_noticia.html","Friday, 29 May 2020",,,
"on-line","on-line","ENG","Miles de estudiantes suspenden un examen on-line porque la plataforma no era compatible","20minutos","https://www.20minutos.es/gonzoo/noticia/4268459/0/miles-estudiantes-suspenden-examen-online-plataforma-no-compatible-iphone/","Sunday, 24 May 2020",,,
"on-line","on-line","ENG","Scratch  un juego on-line alusivo al cuidado del medio","elpais","https://elpais.com/elpais/2020/04/27/escuelas_en_red/1587989214_321183.html#?ref=rss&format=simple&link=link","Sunday, 03 May 2020 08:29:03 +0200",,,
"on-line","on-line","ENG",", a través de cuestionarios on-line como el de GCCR.","eldiario","https://www.eldiario.es/tecnologia/perdido-olfato-Cientificos-paises-quieren_0_1022947811.html","Saturday, 02 May 2020 11:49:03 +0200",,,
"on-line","on-line","ENG","Puede reservarse por vía telefónica u on-line y es imprescindible respetar esta condición","20minutos","https://www.20minutos.es/noticia/4260972/0/los-centros-para-pasar-la-itv-tambien-abren-sus-puertas-en-madrid/","Monday, 18 May 2020",,,
"onboarding","onboarding","ENG",". Puedes hacer todo el onboarding digital [proceso de contratación de","elpais","https://elpais.com/economia/2020-05-30/euskaltel-sale-del-confinamiento-para-conquistar-espana.html","Saturday, 30 May 2020",,,
"one club man","one club man","ENG","otorgó la honorífica condición de one club man, algo que no tiene","elconfidencial","https://www.elconfidencial.com/deportes/futbol/2020-05-02/odriozola-real-madrid-zidane-bayern-munich-arbeloa_2575923/","Saturday, 02 May 2020 05:00:00 +0200",,,
"one club man","one club man","ENG","trayectoria de Pardoe, un one club man idolatrado durante décadas por la","elmundo","https://www.elmundo.es/deportes/futbol/2020/05/26/5ecd0ae4fc6c831f798b4571.html","Tuesday, 26 May 2020",,,
"one club man","one club man","ENG","vida. Uno de los one club man por excelencia aprovechó para recordar","20minutos","https://www.20minutos.es/deportes/noticia/4261729/0/totti-recuerda-casi-fichaje-real-madrid-ofrecian-todo-menos-capitania/","Monday, 18 May 2020",,,
"one shot shopping","one shot shopping","ENG","la conversión a ventas o one shot shopping.. . Por un lado","abc","https://www.abc.es/motor/reportajes/abci-busquedas-coche-internet-disparan-ante-proxima-apertura-concesionarios-202005100208_noticia.html","Sunday, 10 May 2020",,,
"one stop shopping","one stop shopping","ENG",", ha maximizado su concepto «one stop shopping», de manera que los","abc","https://www.abc.es/motor/reportajes/abci-mas-200000-vehiculos-pesados-tendran-pasar-taller-desescalada-202005290123_noticia.html","Friday, 29 May 2020",,,
"one-to-one","one-to-one","ENG","capacidades de videochat one-to-one en muchas de nuestras plataformas","20minutos","https://www.20minutos.es/noticia/4249394/0/tinder-se-adapta-a-los-nuevos-tiempos-implementara-su-servicio-con-chats-de-video-para-citas-virtuales/","Thursday, 07 May 2020",,,
"one-to-one","one-to-one","ENG","chats de vídeo one-to-one en la aplicación a finales","20minutos","https://www.20minutos.es/noticia/4249394/0/tinder-se-adapta-a-los-nuevos-tiempos-implementara-su-servicio-con-chats-de-video-para-citas-virtuales/","Thursday, 07 May 2020",,,
"one-to-one","one-to-one","ENG","planea lanzar vídeo en vivo one-to-one a finales del segundo trimestre","20minutos","https://www.20minutos.es/noticia/4249394/0/tinder-se-adapta-a-los-nuevos-tiempos-implementara-su-servicio-con-chats-de-video-para-citas-virtuales/","Thursday, 07 May 2020",,,
"online","online","ENG","cámara para hacer el examen online, así que su madre","elpais","https://elpais.com/sociedad/2020-05-01/la-revolucion-de-los-copiones.html","Friday, 01 May 2020 23:00:48 +0000",,,
"online","online","ENG","hará el examen, escrito y online: No tengo ni idea","eldiario","https://www.eldiario.es/andalucia/alumnado-Andalucia-Junta-discrimina-interpretes_0_1027148155.html","Sunday, 17 May 2020",,,
"online","online","ENG","abiertos a disfrutar de un evento online en caso de no poder asistir","elpais","https://elpais.com/economia/2020-05-15/el-virus-desenchufa-los-festivales-de-musica.html","Friday, 15 May 2020",,,
"online","online","ENG",".. . Club de lectura online. . Para los piratas,","elpais","https://elpais.com/cultura/2020-05-07/la-pirateria-de-libros-viaja-por-los-moviles-y-se-salta-el-confinamiento.html","Thursday, 07 May 2020",,,
"online","online","ENG","de Madrid presenta la exposición colectiva online I fantasize a springtime and","eldiario","https://www.eldiario.es/cultura/agenda/Agenda-cultural-cuarentena-especial-finde_0_1025047588.html","Friday, 08 May 2020",,,
"online","online","ENG","O vamos a comprar solo online? ¿Cómo afectarán estas","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-24/von-storch-represion-financiera-deuda-coronavirus_2607411/","Sunday, 24 May 2020",,,
"online","online","ENG","que accede a la banca online es el titular de la","20minutos","https://www.20minutos.es/noticia/4248088/0/un-nuevo-malware-que-ataca-a-aplicaciones-bancarias-y-monederos-de-criptomonedas-se-expande-en-android/","Wednesday, 06 May 2020",,,
"online","online","ENG","cambio de comodidad en servicios online, comienza a preocuparse por","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-29/vigilancia-ciudadan-china-coronavirus_2614984/","Friday, 29 May 2020",,,
"online","online","ENG","de Malasia que decidió impartir clases online durante la cuarentena y estos son","20minutos","https://www.20minutos.es/videos/gente/4259431-mi-vida-online-el-bailarin-de-danza-del-vientre/","Friday, 15 May 2020",,,
"online","online","ENG",", declaraba a la publicación online ASX. No me interesan","elpais","https://elpais.com/cultura/2020/05/21/babelia/1590053766_119652.html","Thursday, 21 May 2020",,,
"online","online","ENG","productos que tienen más retorno online, a excepción de los","20minutos","https://www.20minutos.es/deportes/noticia/4260467/0/patrocinios-futbol-peligro-coronavirus/","Sunday, 17 May 2020",,,
"online","online","ENG","lo que fue el primer campus online de wingsurf que lanzaron al mercado","abc","https://www.abc.es/deportes/vela/otros-derroteros/abci-llego-playa-digital-202005291135_noticia.html","Friday, 29 May 2020",,,
"online","online","ENG","de man?ana o tarde para trabajo online habra? que prever un acompan?amiento","elpais","https://elpais.com/sociedad/2020-05-13/los-pediatras-piden-que-las-escuelas-no-reabran-hasta-septiembre-y-que-infantil-sea-la-ultima-etapa-en-volver.html","Wednesday, 13 May 2020",,,
"online","online","ENG","que durante la pandemia la venta online de su marca de ropa han","abc","https://www.abc.es/economia/abci-muchos-negocios-no-saldran-adelante-porque-matematicas-no-cuadran-202005160124_noticia.html","Saturday, 16 May 2020",,,
"online","online","ENG",".. . En un anuncio retransmitido online, la directora del premio,","20minutos","https://www.20minutos.es/noticia/4246849/0/pulitzer-2020-new-york-times-washington-post-courier-jorunal-propublica/","Monday, 04 May 2020",,,
"online","online","ENG","en España y vendido exclusivamente online, hicieron que no solo","elpais","https://elpais.com/economia/2020-05-31/el-colchon-que-batio-records-en-la-pandemia.html","Sunday, 31 May 2020",,,
"online","online","ENG","de mayo llegará a la tienda online de la marca y a 46","elpais","https://elpais.com/elpais/2020/05/07/icon/1588857597_217508.html#?ref=rss&format=simple&link=link","Thursday, 07 May 2020",,,
"online","online","ENG","ser uno más en su muestrario online a arrasar en ventas e inundar","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-05-25/vestido-zara-rocio-osorno-copia-amelia-bono_2602728/","Monday, 25 May 2020",,,
"online","online","ENG","canguro, abuela y maestra online.. . Reflexiones de una","elpais","https://elpais.com/sociedad/historias-de-la-pandemia/2020-05-28/abuela-maestra-y-canguro-online.html","Thursday, 28 May 2020",,,
"online","online","ENG","imprescindible y optar por la banca online para realizar las operaciones. El","20minutos","https://www.20minutos.es/noticia/4252425/0/banca-mantiene-actividad-maximos-zonas-rurales-durante-estado-alarma/","Saturday, 09 May 2020",,,
"online","online","ENG",".. . La encuesta, disponible online hasta el día 22 de mayo","eldiario","https://www.eldiario.es/economia/vicios-pandemia-ventas-tabaco-aumentaron_0_1025048439.html","Saturday, 09 May 2020",,,
"online","online","ENG","cantidad de información y poner online muestras de fotografías, mientras","elpais","https://elpais.com/cultura/2020-05-30/el-cielo-en-una-habitacion.html","Saturday, 30 May 2020",,,
"online","online","ENG","En este escenario, el canal online de los supermercados en España se","abc","https://www.abc.es/economia/abci-menos-poder-adquisitivo-y-mas-busqueda-ofertas-consumiremos-espanoles-despues-coronavirus-202005010136_noticia.html","Friday, 01 May 2020 01:36:24 +0200",,,
"online","online","ENG","minutos después de hacer la reserva online, desde Room Mate informaban a","eldiario","https://www.eldiario.es/madrid/hotel-cerrado-Ayuso-inquilinos-confinamiento_0_1027147684.html","Thursday, 14 May 2020",,,
"online","online","ENG","que el gigante de las compras online de moda ha rebajado su precio","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-05-01/asos-vestido-color-lila-estampado-flores-moda_2567656/","Friday, 01 May 2020 05:00:00 +0200",,,
"online","online","ENG","un show inédito online y participativo con J. J.","20minutos","https://www.20minutos.es/noticia/4270984/0/jj-vaquero-inaki-urrutia-comedia-a-domicilio-show-inedito-humor-online-participativo/","Wednesday, 27 May 2020",,,
"online","online","ENG",".. . Más ahorro y compra online. . Respecto al futuro inmediato,","abc","https://www.abc.es/economia/abci-seis-etapas-marcan-consumo-espanoles-durante-crisis-coronavirus-202005070201_noticia.html","Thursday, 07 May 2020",,,
"online","online","ENG","en este tiempo a comprar online, explica desde la puerta","elconfidencial","https://www.elconfidencial.com/espana/2020-05-05/coronavirus-dificultades-fase0-tiendas-comercio_2579120/","Tuesday, 05 May 2020",,,
"online","online","ENG",". . 6. Sephora.es: exclusivas online. . Si recorres el Sephora de","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-05-05/comprar-maquillaje-barato-paginas-web-productos-belleza-cosmeticos-sephora-primor-forever21_1484331/","Tuesday, 05 May 2020",,,
"online","online","ENG",".. . Se dispara online. . Por su parte,","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-11/mercadona-mantiene-liderazgo-dia-mejoran-alarma_2588967/","Monday, 11 May 2020",,,
"online","online","ENG","Hill, los comprobadores de síntomas online pueden estar proporcionando una falsa sensación","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-19/dolores-sintomas-internet-diagnostico-falso-google_2599356/","Tuesday, 19 May 2020",,,
"online","online","ENG","inconveniente que puede tener la compra online es el riesgo al que se","20minutos","https://www.20minutos.es/noticia/4256313/0/rebajas-tiendas-fisicas-restringidas/","Wednesday, 13 May 2020",,,
"online","online","ENG","serán presenciales o en formato online. Muchas de ellas siguen","elpais","https://elpais.com/sociedad/2020-05-20/la-universidad-de-cambridge-impartira-de-forma-virtual-las-clases-magistrales-el-proximo-curso.html","Wednesday, 20 May 2020",,,
"online","online","ENG","un sistema presencial a otro íntegramente online. Y se ha hecho manteniendo","abc","https://www.abc.es/economia/abci-transformacion-expres-hacia-universidad-digitalizada-202005130200_noticia.html","Wednesday, 13 May 2020",,,
"online","online","ENG",".. . Se recomendará la venta online de la entrada y, en","abc","https://www.abc.es/cultura/arte/abci-centro-botin-santander-reabrira-puertas-12-mayo-202005091222_noticia.html","Saturday, 09 May 2020",,,
"online","online","ENG","sus negocios y a moverse online . Ahora, ayudarán a","20minutos","https://www.20minutos.es/noticia/4264239/0/facebook-presenta-su-nuevo-sistema-de-tiendas-online-compra-en-cualquier-comercio-con-un-par-de-clics/","Thursday, 21 May 2020",,,
