"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"pool","pool","ENG","las distribuyen a los clientes. Como en cualquier subasta, también en el “pool eléctrico”, el precio por kWh varía según la oferta y la demanda y","20minutos","https://www.20minutos.es/noticia/4792425/0/la-escalada-de-record-en-el-precio-de-la-luz-nos-afectara-a-todos-estas-son-las-claves-del-sistema-electrico-en-espana/","Saturday, 14 August 2021","economia","777","778"
"pool","pool","ENG","MWh.. . De esta manera, el precio de la luz en el 'pool' eléctrico vuelve a alejarse algo de los récords con los que coqueteó el pasado","20minutos","https://www.20minutos.es/noticia/4798587/0/precio-luz-bajar-alto-hace-semana/","Sunday, 22 August 2021","economia","132","133"
"pool","pool","ENG","Esto se debe a que precio kW/hora se establece a través del “pool eléctrico” en el mercado regulado, y por cada compañía que comercializa la luz","20minutos","https://www.20minutos.es/noticia/4792425/0/la-escalada-de-record-en-el-precio-de-la-luz-nos-afectara-a-todos-estas-son-las-claves-del-sistema-electrico-en-espana/","Saturday, 14 August 2021","economia","1601","1602"
"pool","pool","ENG","semana siempre se registra un abaratamiento debido a la menor demanda.. . El 'pool' eléctrico registrará para este lunes un mínimo de 85,84 euros/MWh -entre las","20minutos","https://www.20minutos.es/noticia/4798587/0/precio-luz-bajar-alto-hace-semana/","Sunday, 22 August 2021","economia","215","216"
"pool","pool","ENG","h oscila cada día y hora en función de los precios fijados en el “pool eléctrico”. Solo puedes contratarla si tienes menos 10 kW.. . Por su parte","20minutos","https://www.20minutos.es/noticia/4792425/0/la-escalada-de-record-en-el-precio-de-la-luz-nos-afectara-a-todos-estas-son-las-claves-del-sistema-electrico-en-espana/","Saturday, 14 August 2021","economia","1730","1731"
"pool","pool","ENG","lo que va de mes. . En lo que va de agosto, el 'pool' ha pulverizado todos los récords vistos hasta ahora, apuntando, cuando ya se","20minutos","https://www.20minutos.es/noticia/4798587/0/precio-luz-bajar-alto-hace-semana/","Sunday, 22 August 2021","economia","335","336"
"pool","pool","ENG","en el Ejecutivo, Unidas Podemos.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO2","20minutos","https://www.20minutos.es/noticia/4798587/0/precio-luz-bajar-alto-hace-semana/","Sunday, 22 August 2021","economia","475","476"
"pool","pool","ENG",". . Para amortiguar con carácter inmediato el impacto en la factura del alza del 'pool', el Gobierno ha rebajado (solo para potencias contratadas hasta 10 Kw)","elpais","https://elpais.com/economia/2021-08-30/el-precio-de-la-luz-vuelve-a-batir-otro-record-historico-130-euros-por-megavatio-hora-seis-euros-mas-caro-en-solo-24-horas.html","Monday, 30 August 2021","economia","439","440"
"pool","pool","ENG","nuclear e hidroeléctrica mediante decreto ley.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO₂","elpais","https://elpais.com/economia/2021-08-30/el-precio-de-la-luz-vuelve-a-batir-otro-record-historico-130-euros-por-megavatio-hora-seis-euros-mas-caro-en-solo-24-horas.html","Monday, 30 August 2021","economia","571","572"
"pool","pool","ENG","y telecomunicaciones, el pico máximo en el precio de la electricidad en el 'pool' eléctrico tendrá lugar entre las 21.00 y las 22.00 horas y alcanzará los 29","20minutos","https://www.20minutos.es/noticia/4801664/0/luz-vuelve-a-subir-maximos-historicos-cuando-mas-barato-jueves/","Thursday, 26 August 2021","espana","205","206"
"pool","pool","ENG","MWh). De esta manera, el precio de la luz en el 'pool' eléctrico se aleja algo de los récords con los que ha coqueteado este viernes","20minutos","https://www.20minutos.es/noticia/4797942/0/imparable-subida-luz-espana-ano-2021/","Friday, 20 August 2021","espana","68","69"
"pool","pool","ENG","ibérico OMIE, consultados por EFE, en comparación interanual, el precio del 'pool', referencia en España para calcular la tarifa regulada que se paga en unos","elconfidencial","https://www.elconfidencial.com/economia/2021-08-17/precio-luz-sube-supera-100-euros_3236442/","Tuesday, 17 August 2021","economia","91","92"
"pool","pool","ENG","la pasada semana por encima para este día de la semana.. . El 'pool' eléctrico registrará para este sábado un mínimo de 91,2 euros/MWh -entre las","20minutos","https://www.20minutos.es/noticia/4797942/0/imparable-subida-luz-espana-ano-2021/","Friday, 20 August 2021","espana","171","172"
"pool","pool","ENG",", que buscan la transición hacia un modelo de energía renovable.. . El 'pool' eléctrico registrará para el sábado 14 de agosto un precio medio de 114,63 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-14/precio-luz-respiro-bajara-sabado-cinco-records_3231958/","Saturday, 14 August 2021","economia","254","255"
"pool","pool","ENG","hora (MWh), con 89,5 euros de media para mañana―, el 'pool' (el nombre con el que se conoce el mercado mayorista de la electricidad","elpais","https://elpais.com/economia/2021-08-16/teresa-ribera-anuncia-una-nueva-subasta-de-energias-renovables-de-3300-megavatios.html","Monday, 16 August 2021","economia","226","227"
"pool","pool","ENG","del gas, usado por los ciclos combinados y que marca el precio del 'pool' en la mayoría de las horas, así como el encarecimiento de los derechos","elconfidencial","https://www.elconfidencial.com/economia/2021-08-17/precio-luz-sube-supera-100-euros_3236442/","Tuesday, 17 August 2021","economia","253","254"
"pool","pool","ENG","lo que va de mes. . En lo que va de agosto, el 'pool' ha pulverizado todos los récords vistos hasta ahora, apuntando, cuando ya se","20minutos","https://www.20minutos.es/noticia/4797942/0/imparable-subida-luz-espana-ano-2021/","Friday, 20 August 2021","espana","298","299"
"pool","pool","ENG","mismo mes del año pasado. En lo que va de agosto, el 'pool' ha registrado ocho récords: los cinco que marcó entre el lunes y el","elconfidencial","https://www.elconfidencial.com/economia/2021-08-14/precio-luz-respiro-bajara-sabado-cinco-records_3231958/","Saturday, 14 August 2021","economia","389","390"
"pool","pool","ENG","en el Ejecutivo, Unidas Podemos.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO2","20minutos","https://www.20minutos.es/noticia/4797942/0/imparable-subida-luz-espana-ano-2021/","Friday, 20 August 2021","espana","438","439"
"pool","pool","ENG","con las previsiones de los mercados, el precio de la luz en el 'pool' bajará considerablemente en los próximos años en España, alcanzando los 40 euros a","elpais","https://elpais.com/economia/2021-08-16/teresa-ribera-anuncia-una-nueva-subasta-de-energias-renovables-de-3300-megavatios.html","Monday, 16 August 2021","economia","699","700"
"pool","pool","ENG","a 05.00 horas.. . Cuando está a punto de acabar agosto, el 'pool' del mercado eléctrico ha pulverizado todos los récords vistos hasta ahora, apuntando a","elpais","https://elpais.com/economia/2021-08-29/el-precio-de-la-luz-batira-manana-otro-record-alcanzando-los-12445-eurosmwh.html","Sunday, 29 August 2021","portada","194","195"
"pool","pool","ENG",". . Para amortiguar con carácter inmediato el impacto en la factura del alza del 'pool', el Gobierno ha rebajado (solo para potencias contratadas hasta 10 Kw)","elpais","https://elpais.com/economia/2021-08-29/el-precio-de-la-luz-batira-manana-otro-record-alcanzando-los-12445-eurosmwh.html","Sunday, 29 August 2021","portada","499","500"
"pool","pool","ENG","nuclear e hidroeléctrica mediante decreto ley.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO₂","elpais","https://elpais.com/economia/2021-08-29/el-precio-de-la-luz-batira-manana-otro-record-alcanzando-los-12445-eurosmwh.html","Sunday, 29 August 2021","portada","623","624"
"pool","pool","ENG","a 38,09 euros/MWh.. . Sin embargo, esta vez, el 'pool' eléctrico registrará para este lunes 9 de agosto un precio medio de 106,74 euros","20minutos","https://www.20minutos.es/noticia/4788223/0/precio-luz-alcanza-nuevo-maximo-historico/","Sunday, 08 August 2021","economia","123","124"
"pool","pool","ENG","mientras llega la primera ola de calor del año, el precio medio del denominado pool alcanzará un récord de casi 114 euros por megavatio hora (MWh), tercero","eldiario","https://www.eldiario.es/economia/agua-fija-precio-luz-75-horas-mercado-mayorista-encadenando-records_1_8209952.html","Tuesday, 10 August 2021","economia","80","81"
"pool","pool","ENG","pasado.. . En concreto, en lo que va de agosto, el 'pool' ha registrado ya su mayor precio histórico, el de este lunes, así","20minutos","https://www.20minutos.es/noticia/4788223/0/precio-luz-alcanza-nuevo-maximo-historico/","Sunday, 08 August 2021","economia","322","323"
"pool","pool","ENG","el restante 11,1%.. . El lunes, 9 de agosto, cuando el pool batió el anterior récord de julio, la hidráulica marcó precio 22 de las 24","eldiario","https://www.eldiario.es/economia/agua-fija-precio-luz-75-horas-mercado-mayorista-encadenando-records_1_8209952.html","Tuesday, 10 August 2021","economia","247","248"
"pool","pool","ENG","el PVPC. A la larga es menos caro, aunque esté directamente indexado al pool, con la consiguiente volatilidad en el precio de la energía.. . Esto hace","eldiario","https://www.eldiario.es/economia/agua-fija-precio-luz-75-horas-mercado-mayorista-encadenando-records_1_8209952.html","Tuesday, 10 August 2021","economia","1222","1223"
"pool","pool","ENG","enero hasta este sábado, 14 de agosto, cuando el precio medio del denominado pool, que determina una parte de la factura de la luz, va a marcar","eldiario","https://www.eldiario.es/economia/agua-precio-gas-hidroelectrica-fija-precios-luz-75-horas-caras-ano_1_8217468.html","Friday, 13 August 2021","economia","93","94"
"pool","pool","ENG","minoración del CO2 para las centrales hidráulicas y nucleares aconseja revisar su participación en el pool eléctrico, como de hecho ocurre en otros países. En este caso, sin","elpais","https://elpais.com/opinion/2021-08-31/golpe-al-sistema.html","Tuesday, 31 August 2021","portada","432","433"
"pool","pool","ENG","encadenó a lo largo de la pasada semana.. . En concreto, el 'pool' eléctrico registrará mañana un precio medio de 89,50 euros/MWh, su cuarto","elconfidencial","https://www.elconfidencial.com/economia/2021-08-16/directo-economia-mercados-empresas_3233798/","Monday, 16 August 2021","economia","835","836"
"pool","pool","ENG","), entre el lunes y el miércoles, con tres récords consecutivos en el pool, fue la fuente que fijó el precio el 75% de las horas.","eldiario","https://www.eldiario.es/economia/precio-luz-batira-jueves-cuarto-record-historico-consecutivo-plena-ola-calor_1_8211411.html","Wednesday, 11 August 2021","economia","264","265"
"pool","pool","ENG","Sigue el descontrol en el mercado mayorista de electricidad. El precio medio del denominado pool, que determina una parte de la factura, va a alcanzar este miércoles,","eldiario","https://www.eldiario.es/economia/precio-luz-bate-miercoles-record-historico-tercer-dia-consecutivo_1_8209010.html","Tuesday, 10 August 2021","economia","35","36"
"pool","pool","ENG",". La espiral del mes pasado ya convirtió a 2021 en el año con el pool más caro de la historia. El precio medio en lo que va de 2021","eldiario","https://www.eldiario.es/economia/precio-luz-batira-jueves-cuarto-record-historico-consecutivo-plena-ola-calor_1_8211411.html","Wednesday, 11 August 2021","economia","432","433"
"pool","pool","ENG",", que buscan la transición hacia un modelo de energía renovable.. . El 'pool' eléctrico registrará para el sábado un precio medio de 114,63 euros/MWh y","eldiario","https://www.eldiario.es/economia/precio-luz-cae-2-2-record-viernes-marca-sabado-caro-historia_1_8217499.html","Friday, 13 August 2021","economia","308","309"
"pool","pool","ENG",". La espiral del mes pasado ya convirtió a 2021 en el año con el pool más caro de la historia y el precio medio en lo que va de 2021","eldiario","https://www.eldiario.es/economia/precio-luz-bate-miercoles-record-historico-tercer-dia-consecutivo_1_8209010.html","Tuesday, 10 August 2021","economia","421","422"
"pool","pool","ENG","de referencia para calcular la tarifa regulada, prácticamente se triplica.. . En el pool, los precios se fijan mediante un sistema marginalista que retribuye todas las tecnologías al","20minutos","https://www.20minutos.es/noticia/4789903/0/bruselas-defiende-que-el-actual-sistema-de-mercado-es-el-mas-asequible/","Tuesday, 10 August 2021","internacional","707","708"
"pool","pool","ENG","en el mercado libre no se ven directamente afectados por las oscilaciones al alza del pool, pero tampoco se benefician cuando se producen a la baja, como ocurrió el","eldiario","https://www.eldiario.es/economia/precio-luz-batira-jueves-cuarto-record-historico-consecutivo-plena-ola-calor_1_8211411.html","Wednesday, 11 August 2021","economia","821","822"
"pool","pool","ENG","mes del año pasado.. . En lo que va de agosto, el 'pool' ha registrado ocho récords: los cinco que marcó entre el lunes y el","eldiario","https://www.eldiario.es/economia/precio-luz-cae-2-2-record-viernes-marca-sabado-caro-historia_1_8217499.html","Friday, 13 August 2021","economia","441","442"
"pool","pool","ENG","en el mercado libre no se ven directamente afectados por las oscilaciones al alza del pool, pero tampoco se benefician cuando se producen a la baja, como ocurrió el","eldiario","https://www.eldiario.es/economia/precio-luz-bate-miercoles-record-historico-tercer-dia-consecutivo_1_8209010.html","Tuesday, 10 August 2021","economia","569","570"
"pool","pool","ENG","de julio, tras un ascenso que convirtió a 2021 en el año con el pool más caro de la historia.. . El precio de la luz ya protagonizó el","eldiario","https://www.eldiario.es/politica/unidas-avisa-opondra-calle-gobierno-parlamento-saqueo-electricas-nuevo-record-precio-luz_1_8212500.html","Wednesday, 11 August 2021","politica","557","558"
"pool","pool","ENG","encadenó a lo largo de la pasada semana.. . En concreto, el 'pool' eléctrico registrará mañana un precio medio de 89,50 euros/MWh, su cuarto","elconfidencial","https://www.elconfidencial.com/economia/2021-08-16/la-luz-repunta-este-martes-un-0-65-y-se-mantiene-por-debajo-de-los-90-euros-mwh_3234470/","Monday, 16 August 2021","economia","78","79"
"pool","pool","ENG","semirregulada para, según Endesa, ""proteger"" al consumidor de las fluctuaciones del pool.. . La espectacular escalada se ha comido el efecto de las medidas aprobadas por","eldiario","https://www.eldiario.es/economia/precio-luz-bate-miercoles-record-historico-tercer-dia-consecutivo_1_8209010.html","Tuesday, 10 August 2021","economia","881","882"
"pool","pool","ENG","lo que va de agosto. . En lo que va de agosto, el 'pool' ha registrado ocho récords: los cinco que marcó entre el lunes y el","elconfidencial","https://www.elconfidencial.com/economia/2021-08-16/la-luz-repunta-este-martes-un-0-65-y-se-mantiene-por-debajo-de-los-90-euros-mwh_3234470/","Monday, 16 August 2021","economia","297","298"
"pool","pool","ENG","en el Ejecutivo, Unidas Podemos.. . Este contexto de subidas en el 'pool' eléctrica está marcado por el incremento en los precios de los derechos de CO2","elconfidencial","https://www.elconfidencial.com/economia/2021-08-16/la-luz-repunta-este-martes-un-0-65-y-se-mantiene-por-debajo-de-los-90-euros-mwh_3234470/","Monday, 16 August 2021","economia","422","423"
"pool","pool","ENG","la subasta por la que cada día se fijan los precios, sacando del denominado pool a las tecnologías nuclear e hidroeléctricas.. . Facua también pide al Ejecutivo que mantenga","eldiario","https://www.eldiario.es/economia/precio-luz-roza-maximo-historico-martes-106-27-euros-mwh_1_8190552.html","Monday, 02 August 2021","economia","495","496"
"pool","pool","ENG","del mercado ibérico OMIE consultados por Efe, en comparación interanual, el precio del pool, referencia en España para calcular la tarifa regulada que se paga en unos 10","elconfidencial","https://www.elconfidencial.com/economia/2021-08-27/la-luz-baja-este-sabado-un-7-y-se-aleja-de-sus-maximos_3254938/","Friday, 27 August 2021","economia","98","99"
"pool","pool","ENG","el MWh. El precio medio de la electricidad en el mercado mayorista ('pool') se situará este lunes por debajo de los 100 euros, concretamente en","elconfidencial","https://www.elconfidencial.com/economia/2021-08-22/precio-luz-desciende-lunes-debajo-100-euros_3244826/","Sunday, 22 August 2021","economia","32","33"
"pool","pool","ENG","encarecimiento del gas, usado por los ciclos combinados y que marca el precio del pool en la mayoría de horas; el encarecimiento de los derechos de emisión de dióxido","elconfidencial","https://www.elconfidencial.com/economia/2021-08-27/la-luz-baja-este-sabado-un-7-y-se-aleja-de-sus-maximos_3254938/","Friday, 27 August 2021","economia","271","272"
"pool","pool","ENG",". . . . Según los datos del operador del mercado ibérico OMIE, el precio del 'pool', referencia en España para calcular la tarifa regulada que se paga en unos","elconfidencial","https://www.elconfidencial.com/economia/2021-08-22/precio-luz-desciende-lunes-debajo-100-euros_3244826/","Sunday, 22 August 2021","economia","208","209"
"pool","pool","ENG","con las comercializadoras, por lo que no se ven afectados por las oscilaciones del pool.. . Para amortiguar con carácter inmediato el impacto en la factura del alza del","elconfidencial","https://www.elconfidencial.com/economia/2021-08-27/la-luz-baja-este-sabado-un-7-y-se-aleja-de-sus-maximos_3254938/","Friday, 27 August 2021","economia","467","468"
"pool","pool","ENG","el año pasado. Para amortiguar el impacto en la factura del alza del 'pool', el Gobierno ha rebajado hasta finales de año el IVA que grava el","elconfidencial","https://www.elconfidencial.com/economia/2021-08-22/precio-luz-desciende-lunes-debajo-100-euros_3244826/","Sunday, 22 August 2021","economia","460","461"
"pool","pool","ENG",".. . Para amortiguar con carácter inmediato el impacto en la factura del alza del pool, el Gobierno ha rebajado hasta finales de año el IVA que grava el recibo","elconfidencial","https://www.elconfidencial.com/economia/2021-08-27/la-luz-baja-este-sabado-un-7-y-se-aleja-de-sus-maximos_3254938/","Friday, 27 August 2021","economia","483","484"
"pool","pool","ENG","Europa Press.. . Esta vez, en plena escalada de precios, el 'pool' eléctrico registrará para este miércoles 11 de agosto un precio medio de 113,99 euros","20minutos","https://www.20minutos.es/noticia/4789889/0/el-precio-de-la-luz-marca-este-miercoles-su-tercer-record-historico-consecutivo-a-las-puertas-de-la-ola-de-calor/","Tuesday, 10 August 2021","economia","170","171"
"pool","pool","ENG","año pasado.. . Además, en lo que va de agosto, el 'pool' ha registrado ya seis nuevos récords, incluido el de este lunes, martes","20minutos","https://www.20minutos.es/noticia/4789889/0/el-precio-de-la-luz-marca-este-miercoles-su-tercer-record-historico-consecutivo-a-las-puertas-de-la-ola-de-calor/","Tuesday, 10 August 2021","economia","331","332"
"pool","pool","ENG","Hasta ahora, y para intentar amortiguar el impacto en la factura del alza del pool, el Gobierno ha rebajado hasta finales de año el IVA que grava el recibo","20minutos","https://www.20minutos.es/noticia/4799006/0/belarra-y-garzon-reclaman-al-psoe-limitar-el-precio-de-la-hidroelectrica-y-la-nuclear-para-rebajar-el-recibo-de-la-luz/","Monday, 23 August 2021","espana","641","642"
"pool","pool","ENG","del operador del mercado ibérico OMIE consultados por Efe, en comparación interanual, el pool, referencia en España para calcular la tarifa regulada que se paga en unos 10","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2021/08/30/612cc6b2fdddff6b028b45fc.html","Monday, 30 August 2021","economia","152","153"
"pool","pool","ENG","contratan el suministro, por lo que no se ven afectados por las oscilaciones del pool.. . Para amortiguar el alza del precio mayorista de la luz, el Gobierno","20minutos","https://www.20minutos.es/noticia/4789533/0/el-precio-de-la-luz-bate-su-record-historico-por-tercer-dia-consecutivo/","Tuesday, 10 August 2021","economia","276","277"
"pool","pool","ENG","sus directivos para que la generación hidráulica deje de marcar los precios en el ‘pool’, es decir, en el mercado mayorista. O lo que es lo","elconfidencial","https://www.elconfidencial.com/economia/2021-08-31/ribera-renuncia-a-nuevas-medidas-y-azuza-a-los-fondos-eticos-contra-las-electricas_3260282/","Tuesday, 31 August 2021","economia","114","115"
"pool","pool","ENG","encarecimiento del gas, usado por los ciclos combinados y que marca el precio del pool en la mayoría de horas; el encarecimiento de los derechos de emisión de dióxido","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2021/08/30/612cc6b2fdddff6b028b45fc.html","Monday, 30 August 2021","economia","222","223"
"pool","pool","ENG","contratada de hasta 10 kilovatios (kW) -siempre que el precio medio mensual del pool supere los 45 euros/MWh-.. . Además, suspendió durante el tercer trimestre","20minutos","https://www.20minutos.es/noticia/4789533/0/el-precio-de-la-luz-bate-su-record-historico-por-tercer-dia-consecutivo/","Tuesday, 10 August 2021","economia","333","334"
"pool","pool","ENG","2022 el precio se situará muy por encima de los 100 euros en el ‘pool’, y solo a partir de ahí comenzará una suave bajada hasta el entorno","elconfidencial","https://www.elconfidencial.com/economia/2021-08-31/ribera-renuncia-a-nuevas-medidas-y-azuza-a-los-fondos-eticos-contra-las-electricas_3260282/","Tuesday, 31 August 2021","economia","877","878"
"pool","pool","ENG","con las comercializadoras, por lo que no se ven afectados por las oscilaciones del pool.. . Para amortiguar con carácter inmediato el impacto en la factura del alza del","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2021/08/30/612cc6b2fdddff6b028b45fc.html","Monday, 30 August 2021","economia","418","419"
"pool","pool","ENG","de los derechos de emisión de CO2, en máximos históricos.. . En el pool, los precios se fijan conforme a un sistema marginalista que retribuye todas las tecnologías","20minutos","https://www.20minutos.es/noticia/4789533/0/el-precio-de-la-luz-bate-su-record-historico-por-tercer-dia-consecutivo/","Tuesday, 10 August 2021","economia","524","525"
"pool","pool","ENG",".. . Para amortiguar con carácter inmediato el impacto en la factura del alza del pool, el Gobierno ha rebajado hasta finales de año el IVA que grava el recibo","elmundo","https://www.elmundo.es/economia/ahorro-y-consumo/2021/08/30/612cc6b2fdddff6b028b45fc.html","Monday, 30 August 2021","economia","434","435"
"pool","pool","ENG","los que el coste de la energía está directamente referenciado a los precios del denominado pool. Las eléctricas han pedido reformar esta tarifa, que pese a estar sujeta a","eldiario","https://www.eldiario.es/economia/precio-luz-cae-ligeramente-marca-segundo-registro-alto-historia_1_8248416.html","Thursday, 26 August 2021","economia","514","515"
"pool","pool","ENG","euros/MWh. El precio de la electricidad en el mercado mayorista ('pool') se ha situado para este martes en 130,53 euros el megavatio por hora","elconfidencial","https://www.elconfidencial.com/economia/2021-08-30/el-precio-de-la-luz-batira-este-martes-un-nuevo-record-130-53-euros-mwh_3258982/","Monday, 30 August 2021","economia","28","29"
"pool","pool","ENG","operador del mercado ibérico OMIE consultados por EFE, en comparación interanual, el 'pool', referencia en España para calcular la tarifa regulada que se paga en unos","elconfidencial","https://www.elconfidencial.com/economia/2021-08-30/el-precio-de-la-luz-batira-este-martes-un-nuevo-record-130-53-euros-mwh_3258982/","Monday, 30 August 2021","economia","160","161"
"pool","pool","ENG","en el Congreso de los Diputados.. . . . En comparación interanual, el precio del pool, referencia en España para calcular la tarifa regulada (PVPC) que se paga","elconfidencial","https://www.elconfidencial.com/economia/2021-08-30/la-luz-alcanza-nuevo-record_3258274/","Monday, 30 August 2021","economia","197","198"
"pool","pool","ENG","encarecimiento del gas, usado por los ciclos combinados y que marca el precio del pool en la mayoría de horas; el encarecimiento de los derechos de emisión de dióxido","elconfidencial","https://www.elconfidencial.com/economia/2021-08-30/la-luz-alcanza-nuevo-record_3258274/","Monday, 30 August 2021","economia","344","345"
"pool","pool","ENG","y Naturgy se desmarcaron de estas prácticas.. . Este contexto de subidas del denominado pool, en plena recuperación económica, está marcado por el incremento en los precios de","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-lunes-record-historico-alcanza-124-45-euros-mwh_1_8255415.html","Sunday, 29 August 2021","economia","427","428"
"pool","pool","ENG",".. . . . Para amortiguar con carácter inmediato el impacto en la factura del alza del pool, el Gobierno ha rebajado (solo para potencias contratadas hasta 10 Kw) hasta","elconfidencial","https://www.elconfidencial.com/economia/2021-08-30/la-luz-alcanza-nuevo-record_3258274/","Monday, 30 August 2021","economia","507","508"
"pool","pool","ENG","los que el coste de la energía está directamente referenciado a los precios del denominado pool. Las eléctricas han pedido reformar esta tarifa, que pese a estar sujeta a","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-lunes-record-historico-alcanza-124-45-euros-mwh_1_8255415.html","Sunday, 29 August 2021","economia","780","781"
"pool","pool","ENG","MWh.. . De esta manera, el precio de la luz en el 'pool' eléctrico vuelve a alejarse algo de los récords con los que coqueteó el pasado","elconfidencial","https://www.elconfidencial.com/economia/2021-08-21/luz-bajar-domingo-mantiene-encima-euros_3243894/","Saturday, 21 August 2021","economia","91","92"
"pool","pool","ENG","semana siempre se registra un abaratamiento debido a la menor demanda.. . El 'pool' eléctrico registrará para este domingo un mínimo de 88,14 euros/MWh -entre las","elconfidencial","https://www.elconfidencial.com/economia/2021-08-21/luz-bajar-domingo-mantiene-encima-euros_3243894/","Saturday, 21 August 2021","economia","167","168"
"pool","pool","ENG","lo que va de mes. . En lo que va de agosto, el 'pool' ha pulverizado todos los récords vistos hasta ahora, apuntando, cuando ya se","elconfidencial","https://www.elconfidencial.com/economia/2021-08-21/luz-bajar-domingo-mantiene-encima-euros_3243894/","Saturday, 21 August 2021","economia","294","295"
"pool","pool","ENG","en el Ejecutivo, Unidas Podemos.. . Este contexto de subidas en el 'pool' eléctrico está marcado por el incremento en los precios de los derechos de CO2","elconfidencial","https://www.elconfidencial.com/economia/2021-08-21/luz-bajar-domingo-mantiene-encima-euros_3243894/","Saturday, 21 August 2021","economia","434","435"
"pool","pool","ENG","industriales no energéticos viven la mayor subida desde 1995 Javier G. Jorrín. . El 'pool' eléctrico registrará para el domingo 15 de agosto un precio medio de 110,02 euros","elconfidencial","https://www.elconfidencial.com/economia/2021-08-15/precio-luz-baja-segundo-dia-hasta-110-euros_3232862/","Sunday, 15 August 2021","economia","260","261"
"pool","pool","ENG","mismo mes del año pasado. En lo que va de agosto, el 'pool' ha registrado ocho récords: los cinco que marcó entre el lunes y el","elconfidencial","https://www.elconfidencial.com/economia/2021-08-15/precio-luz-baja-segundo-dia-hasta-110-euros_3232862/","Sunday, 15 August 2021","economia","393","394"
"pool","pool","ENG","Esto hace que en la combinación de fuentes que generan electricidad (el denominado 'pool' ) ganen peso aquellas que utilizan gas, como las centrales de ciclo combinado","elpais","https://elpais.com/economia/2021-08-11/la-ola-de-calor-augura-para-esta-semana-nuevos-records-en-el-precio-de-la-luz.html","Wednesday, 11 August 2021","economia","506","507"
"pool","pool","ENG","?. . Según los datos del operador del mercado ibérico OMIE, el precio del pool, referencia en España para calcular la tarifa regulada que se paga en unos 10","20minutos","https://www.20minutos.es/noticia/4799204/0/se-acabo-la-tregua-tras-tres-dias-bajadas-precio-luz-vuelve-subir-martes-superara-100-euros/","Monday, 23 August 2021","economia","248","249"
"pool","pool","ENG","de las horas de agosto, el mes más caro de la historia del denominado pool, con ocho récords históricos (el último, este martes) que van a","eldiario","https://www.eldiario.es/economia/agosto-hidroelectrica-domina-precio-luz-mes-records_1_8258431.html","Monday, 30 August 2021","economia","53","54"
"pool","pool","ENG",". Un reciente análisis de elDiario.es mostraba que la hidroeléctrica había marcado el precio del pool en 75 de las 100 horas más caras de este año de precios récord.","eldiario","https://www.eldiario.es/economia/agosto-hidroelectrica-domina-precio-luz-mes-records_1_8258431.html","Monday, 30 August 2021","economia","766","767"
"pool","pool","ENG","Península Ibérica: 130,64 euros/MWh.. . Este contexto de subidas del denominado pool, en plena recuperación económica, está marcado por el incremento en los precios de","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-record-martes-agosto-cierra-ocho-maximos-historicos_1_8257015.html","Monday, 30 August 2021","economia","613","614"
"pool","pool","ENG","libre (17 millones), no se están viendo afectados por esta subida del pool.. . 10:24 | Protestas de los trabajadores de Ence por la planta de Pontevedra","elconfidencial","https://www.elconfidencial.com/economia/2021-08-11/economia-empresas-mercados-ultima-hora_3226240/","Wednesday, 11 August 2021","economia","1358","1359"
"pool","pool","ENG","los que el coste de la energía está directamente referenciado a los precios del denominado pool. Las eléctricas han pedido reformar esta tarifa, que pese a estar sujeta a","eldiario","https://www.eldiario.es/economia/precio-luz-dispara-record-martes-agosto-cierra-ocho-maximos-historicos_1_8257015.html","Monday, 30 August 2021","economia","1019","1020"
"pool","pool","ENG","las Administraciones.. . En el actual mercado mayorista, que se conoce como 'pool' y se basa en un algoritmo diseñado para toda Europa, se fija un","elpais","https://elpais.com/economia/2021-08-12/ribera-baraja-la-creacion-de-una-empresa-publica-de-energia-para-las-hidroelectricas.html","Thursday, 12 August 2021","economia","971","972"
"pool","pool","ENG","segundo más bajo desde el pasado 27 de junio.. . En concreto, el pool eléctrico registrará para este sábado 7 de agosto un precio medio de 65,64 euros/","20minutos","https://www.20minutos.es/noticia/4787254/0/precio-luz-sabado-agosto-segundo-bajo-finales-junio/","Friday, 06 August 2021","economia","75","76"
"pool","pool","ENG","para refrigerar hogares y negocios.. . Por franjas horarias, el precio del 'pool', en el que se casa la oferta de los productores con la demanda","elpais","https://elpais.com/economia/2021-08-12/el-precio-de-la-luz-batira-records-este-viernes-por-quinto-dia-consecutivo.html","Thursday, 12 August 2021","economia","118","119"
