borrowing,lang,context,newspaper,url,date,section,start_token,end_token
online,ENG,vez más tanto en tienda online como en establecimientos físicos de,elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-07/lidl-zapatillas-coleccion-ebay_2667027/,2020-07-07 00:00:00+00:00,tecnologia,,
online,ENG,vinculación o bien abriendo una cuenta online que no cobre ningún tipo de,lavanguardia,https://www.lavanguardia.com/economia/finanzas-personales/20200728/482542820353/evitar-comisiones-cuenta-bancaria.html,2020-07-28 00:00:00+00:00,economia,185,186
online,ENG,visibilidad».. . Esta iniciativa online permitirá a los editores españoles recibir,abc,https://www.abc.es/cultura/libros/abci-espana-sera-pais-invitado-honor-feria-libro-frankfurt-2022-202007071245_noticia.html,2020-07-07 00:00:00+00:00,cultura,,
online,ENG,volver a entrar en su tienda online una segunda vez fue cuando detectamos,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-25/pantalon-campana-bershka-piernas-mas-largas_2690120/,2020-07-25 00:00:00+00:00,moda,204,205
online,ENG,vuelvan a la universidad por vía online no creemos que sea adecuado.,eldiario,https://www.eldiario.es/sociedad/universidades-empezaran-curso-50-alumnado-videoconferencia-sueno-seria-segundo-trimestre-presencial_1_6135467.html,2020-07-30 00:00:00+00:00,sociedad,1042,1043
online,ENG,w 'ebinars' y talleres online permiten el acceso a los mejores,elpais,https://elpais.com/sociedad/ve-mas-alla/2020-07-24/asi-es-el-futuro-de-la-educacion-universitaria.html,2020-07-24 00:00:00+00:00,portada,1037,1038
online,ENG,y 20 de su versión 'online'. El regalo ha llegado,elpais,https://elpais.com/cultura/2020/07/16/babelia/1594896288_155720.html,2020-07-16 00:00:00+00:00,portada,311,312
online,ENG,y aumento de las clases 'online' en Madrid para el próximo,20minutos,https://www.20minutos.es/noticia/4324517/0/plan-fp-comunidad-madrid-curso-2020-2021/,2020-07-14 00:00:00+00:00,portada,10,11
online,ENG,y bisexuales en el primer Orgullo online. La FELGTB ha creado una,eldiario,https://www.eldiario.es/sociedad/colectivo-lgtbi-reivindica-mujeres-lesbianas-trans-bisexuales-primer-orgullo-online_1_6082233.html,2020-07-04 00:00:00+00:00,sociedad,,
online,ENG,y Canarias. La venta online es diferente del reparto a,elconfidencial,https://www.elconfidencial.com/empresas/2020-07-01/mercadona-reactivara-servicio-online-septiembre_2661483/,2020-07-01 00:00:00+00:00,economia,,
online,ENG,y fuera en revistas y plataformas online como Clavoardiendo o Masdearte... Y,abc,https://www.abc.es/cultura/cultural/abci-gema-polanco-mujeres-mas-nunca-tenemos-fluir-y-no-sentirnos-culpables-ello-202007280038_noticia.html,2020-07-28 00:00:00+00:00,cultura,827,828
online,ENG,y quieren seguir con la docencia online. En las respuestas a este,eldiario,https://www.eldiario.es/sociedad/profesorado-rebela-falta-seguridad-planes-vuelta-colegio-septiembre_1_6132083.html,2020-07-28 00:00:00+00:00,sociedad,1633,1634
online,ENG,y todo apunta que el comercio online volverá a ser la elección de,lavanguardia,https://www.lavanguardia.com/comprar/20200720/482417106041/sant-jordi-23-julio-comprar-rosas-online.html,2020-07-20 00:00:00+00:00,portada,109,110
online,ENG,y tutoriales que se pueden encontrar online y que se ofrecen de forma,20minutos,https://www.20minutos.es/noticia/4340325/0/tres-cursos-tutoriales-online-gratis-aprender-hacer-unas-gel/,2020-07-30 00:00:00+00:00,salud,240,241
online,ENG,y virtual –tejiendo una red online con carácter solidario para distribuir fondos,lavanguardia,https://www.lavanguardia.com/politica/20200724/482480992901/manifestacion-diada-11s-anc-cataluna-coronavirus.html,2020-07-24 00:00:00+00:00,espana,139,140
online-offline,ENG,el modelo de gestión integrada 'online-offline'. Y en su última,elconfidencial,https://www.elconfidencial.com/mercados/2020-07-17/zalando-asos-ganan-pulso-bolsa-inditex-golpe-covid_2685700/,2020-07-17 00:00:00+00:00,economia,877,880
online-to-offline,ENG,"la apuesta por el comercio online-to-offline (O2O), es",elconfidencial,https://www.elconfidencial.com/empresas/2020-07-06/empresas-covid-negocios-superdigitalizacion-bra_2653143/,2020-07-06 00:00:00+00:00,economia,,
onshore,ENG,", la caída del negocio onshore (molinos de viento en",elpais,https://elpais.com/economia/2020-07-11/malos-vientos-para-siemens-gamesa.html,2020-07-11 00:00:00+00:00,economia,,
onshore,ENG,"de los tres principales en onshore a largo plazo,",elpais,https://elpais.com/economia/2020-07-11/malos-vientos-para-siemens-gamesa.html,2020-07-11 00:00:00+00:00,economia,,
onshore,ENG,"experimentado desafíos en el negocio onshore, fundamentalmente en el mercado",elpais,https://elpais.com/economia/2020-07-11/malos-vientos-para-siemens-gamesa.html,2020-07-11 00:00:00+00:00,economia,,
onshore,ENG,"y la cuarta en el onshore, según Bloomberg New Energy",elpais,https://elpais.com/economia/2020-07-11/malos-vientos-para-siemens-gamesa.html,2020-07-11 00:00:00+00:00,economia,,
onshore,ENG,ese margen. El negocio onshore se ha ido a precios,elpais,https://elpais.com/economia/2020-07-11/malos-vientos-para-siemens-gamesa.html,2020-07-11 00:00:00+00:00,economia,,
orbiting,ENG,"lo que se conoce como orbiting, una nueva tendencia en",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-04/orbiting-redes-sociales-tendencia-ghosting_2664440/,2020-07-04 00:00:00+00:00,gente,,
orbiting,ENG,"lo quiso dejar y haces orbiting, lo mejor será que",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-04/orbiting-redes-sociales-tendencia-ghosting_2664440/,2020-07-04 00:00:00+00:00,gente,,
orbiting,ENG,"Qué es el orbiting, la nueva tendencia que",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-04/orbiting-redes-sociales-tendencia-ghosting_2664440/,2020-07-04 00:00:00+00:00,gente,,
orbiting,ENG,"tenéis buena relación, el orbiting encaja plenamente en la normalidad",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-04/orbiting-redes-sociales-tendencia-ghosting_2664440/,2020-07-04 00:00:00+00:00,gente,,
orbiting,ENG,apegado a ella. El orbiting es una forma de hacer,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-04/orbiting-redes-sociales-tendencia-ghosting_2664440/,2020-07-04 00:00:00+00:00,gente,,
out,ENG,salseo español para evitar estar 'out’.  Los Javis  ,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/modernidad-espanola-creativa-gucci_2690307/,2020-07-27 00:00:00+00:00,moda,166,167
outdoor,ENG,. Una Malmsten en versión 'outdoor'  La silla Trujillo de,elpais,https://elpais.com/elpais/2020/07/09/icon_design/1594319638_224173.html,2020-07-13 00:00:00+00:00,estilo de vida,853,854
outfit,ENG,  Cabe destacar que este ‘outfit’ de Melania recuerda a uno,lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200714/482318523892/melania-trump-luce-mascarilla-publico-primera-vez.html,2020-07-15 00:00:00+00:00,portada,274,275
outfit,ENG,  Hemos intentado enumerar todos los outfit ideales que puedes hacer y hemos,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-21/vaquero-barato-bershka-culo_2680979/,2020-07-21 00:00:00+00:00,moda,446,447
outfit,ENG,  Macarena Gómez con un ‘outfit’ divertido con este vestido de,lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200725/482481946512/kate-moss-mejores-peores-vestidos-semana-julio.html,2020-07-25 00:00:00+00:00,moda,262,263
outfit,ENG,"  Para potenciar aún más tu outfit, añade complementos como un gorro",lavanguardia,https://www.lavanguardia.com/de-moda/bodas/20200725/482474000626/adaptar-vestido-novia-verano-invierno-covid-bodas.html,2020-07-25 00:00:00+00:00,moda,518,519
outfit,ENG,  Pero sin duda el ‘outfit’ más llamativo y sexy es,lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200727/482546033957/lola-indigo-body-rojo-videoclip-trendy-rvfv.html,2020-07-27 00:00:00+00:00,moda,217,218
outfit,ENG,", buscando lo que cada 'outfit' podría significar.  Algo",20minutos,https://www.20minutos.es/noticia/4337656/0/increible-coleccion-zapatos-meghan-markle-antes-duquesa-valorada-mas-13-000-euros/,2020-07-28 00:00:00+00:00,gente,261,262
outfit,ENG,", me molaba pillarme mi outfit de festi, dice",20minutos,https://www.20minutos.es/noticia/4318723/0/pantomima-full-se-burla-de-los-festivaleros-que-se-quedan-sin-eventos-este-verano/,2020-07-09 00:00:00+00:00,television,,
outfit,ENG,", y con él, el outfit más poderoso del planeta fashionista,",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-30/mono-mango-tendencia-color-lila-rebajado_2700112/,2020-07-30 00:00:00+00:00,moda,383,384
outfit,ENG,‘Trendy’ El 'outfit' más llamativo y sexy es,lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200727/482546033957/lola-indigo-body-rojo-videoclip-trendy-rvfv.html,2020-07-27 00:00:00+00:00,moda,16,17
outfit,ENG,"aquí tienes una muestra, tu outfit se alzará con el trofeo el",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-24/sandalias-blancas-street-style-looks-insiders_2680915/,2020-07-24 00:00:00+00:00,moda,470,471
outfit,ENG,"Cara Delevingne, pues es un outfit muy acorde al estilo de la",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-04/lavinia-borromeo-estilo_2665131/,2020-07-04 00:00:00+00:00,moda,,
outfit,ENG,cintura sea la protagonista de nuestro outfit.  Nos hemos quedado prendadas,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-16/adelgazar-cinturon-zara-rebajas_2676532/,2020-07-16 00:00:00+00:00,moda,112,113
outfit,ENG,"cuadrado a la perfección en el outfit. Y lo mejor, sin",elconfidencial,https://blogs.vanitatis.elconfidencial.com/casas-reales/reina-letizia/2020-07-15/reina-letizia-nuevas-alpargatas-visita-soria_2682696/,2020-07-15 00:00:00+00:00,moda,589,590
outfit,ENG,"cuadrado a la perfección en el outfit. Y lo mejor, sin",elconfidencial,https://blogs.vanitatis.elconfidencial.com/casas-reales/reina-letizia/2020-07-16/reina-letizia-nuevas-alpargatas-uterque-visita-soria_2682696/,2020-07-16 00:00:00+00:00,moda,579,580
outfit,ENG,"de Elie Saab. Si ese outfit ya era impresionante, el elegido",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-17/vestidos-christina-mourad-boda-hijo-elie-saab_2685580/,2020-07-17 00:00:00+00:00,moda,301,302
outfit,ENG,de nuestra ciudad con el mismo outfit.  A la venta por,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-19/bolso-rafia-parfois-playa-verano-2020_2683215/,2020-07-19 00:00:00+00:00,moda,362,363
outfit,ENG,"de Zara. Vamos, un outfit sobresaliente que hasta la veinteañera más",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/vestido-rosa-zara-influencer-madura-mas-de-50_2695000/,2020-07-27 00:00:00+00:00,moda,517,518
outfit,ENG,"digno de sobresaliente. Con este outfit para el recuerdo, María Pedraza",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-21/maria-pedraza-look-verano_2688916/,2020-07-21 00:00:00+00:00,moda,325,326
outfit,ENG,en una extraordinaria digna de un outfit formal y elegante.  Tan,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-20/camiseta-plumas-reina-letizia-uterque-glamour_2683512/,2020-07-20 00:00:00+00:00,moda,291,292
outfit,ENG,"Escote de vértigo. Si tu outfit lo deja a la vista,",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-24/jennifer-lopez-51-anos-secreto-joven-antiarrugas-correctores_1469051/,2020-07-24 00:00:00+00:00,moda,1019,1020
outfit,ENG,este mix de prints en el outfit.  Estampados antagónicos fusionados en,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-15/milan-estampado-verano-street-style-insiders-look_2661295/,2020-07-15 00:00:00+00:00,moda,321,322
outfit,ENG,"gama pálida, para crear un outfit en escala.. . ¿La",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-01/lila-color-tendencia-verano-trucos-looks-insiders_2650728/,2020-07-01 00:00:00+00:00,moda,,
outfit,ENG,"hay tiempo a planear el 'outfit' del día, por lo",20minutos,https://www.20minutos.es/noticia/4333277/0/ana-de-armas-da-con-el-look-perfecto-para-cuando-no-sabes-que-ponerte-y-esta-en-todos-los-armarios/,2020-07-23 00:00:00+00:00,gente,88,89
outfit,ENG,"irremediablemente vistosas y otorgan a cualquier outfit un estatus romántico, y para",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/insiders-tendencias-mangas-protagonistas-looks_2654607/,2020-07-08 00:00:00+00:00,moda,,
outfit,ENG,"la categoría de ugly, el outfit, cual prescriptora de moda,",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-01/lila-color-tendencia-verano-trucos-looks-insiders_2650728/,2020-07-01 00:00:00+00:00,moda,,
outfit,ENG,"la repercusión que genera su ‘outfit’, la vallecana optó hace",lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200713/482280819003/cristina-pedroche-lola-indigo-vestido-campanadas-andres-acosta.html,2020-07-13 00:00:00+00:00,moda,94,95
outfit,ENG,"Respecto a la última prenda del outfit, un maxi poncho de color",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-23/falda-top-poncho-uterque-verano-look-croche_2688664/,2020-07-23 00:00:00+00:00,moda,424,425
outfit,ENG,"royal universal, Letizia y el outfit que lució hace poco en uno",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-02/pantalon-campana-looks-reina-letizia-jane-birkin_2652655/,2020-07-02 00:00:00+00:00,moda,,
outfit,ENG,"tener en cuenta siempre con qué outfit cogerás el avión, y Georgina",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/vacaciones-georgina-rodriguez-looks_2671139/,2020-07-08 00:00:00+00:00,moda,,
outfit,ENG,"todo lo alto gracias a este outfit ideado por su estilista, Cindy",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-21/maria-pedraza-look-verano_2688916/,2020-07-21 00:00:00+00:00,moda,150,151
outfit,ENG,"tres prendas, como base del outfit, un top sin mangas y",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-23/falda-top-poncho-uterque-verano-look-croche_2688664/,2020-07-23 00:00:00+00:00,moda,225,226
outfit,ENG,"un bolso trenzado pueden darte un outfit perfecto para ocasiones más formales,",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-01/zara-vaquero-blusa-flores-look-casual_2656296/,2020-07-01 00:00:00+00:00,moda,,
outfit,ENG,un conjunto básico simple en un outfit mucho más interesante.  Se,20minutos,https://www.20minutos.es/noticia/4333277/0/ana-de-armas-da-con-el-look-perfecto-para-cuando-no-sabes-que-ponerte-y-esta-en-todos-los-armarios/,2020-07-23 00:00:00+00:00,gente,395,396
outfit,ENG,. El aderezo perfecto a un outfit azucarado de 10.. . Como,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-03/verano-tendencias-insiders-look-pastel-lila-rosa_2652692/,2020-07-03 00:00:00+00:00,moda,,
outfit,ENG,. La gran protagonista de su outfit es la chaqueta de Uterqüe de,elconfidencial,https://blogs.vanitatis.elconfidencial.com/casas-reales/reina-letizia/2020-07-10/letizia-reina-chaqueta-uterque-visita-la-rioja_2676468/,2020-07-10 00:00:00+00:00,moda,,
outfit,ENG,. Si tenías previsto lucir cualquier outfit de entretiempo de tu fondo de,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/vestido-uterque-look-invitada-boda-otono_2696559/,2020-07-27 00:00:00+00:00,moda,111,112
outfit,ENG,adaptan con gran facilidad a cualquier outfit y siempre con el mismo resultado,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-04/uterque-sandalias-planas-vinilo-tendencia-verano_2663172/,2020-07-04 00:00:00+00:00,moda,,
outfit,ENG,aporta el toque romántico al outfit y que ha conquistado a,lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200709/482197924983/reina-letizia-jersey-mangas-abullonadas-massimo-dutti-jaca.html,2020-07-10 00:00:00+00:00,moda,,
outfit,ENG,cool y de tendencia a cualquier outfit que se te pase por la,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-29/parka-fluida-zara-nueva-coleccion-septiembre_2698992/,2020-07-29 00:00:00+00:00,moda,487,488
outfit,ENG,de Amancio en Portofino. Un outfit con sello mediterráneo y precio desorbitado,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-10/marta-ortega-chufy-look-yate-amancio-ortega-italia_2676851/,2020-07-10 00:00:00+00:00,moda,,
outfit,ENG,de color negro y crear un outfit efecto contraste ideal para llevar en,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-21/shorts-calados-hm-tendencia-moda-verano_2684151/,2020-07-21 00:00:00+00:00,moda,435,436
outfit,ENG,de Patek Philippe.. . Este outfit puede funciona tanto para el día,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/vacaciones-georgina-rodriguez-looks_2671139/,2020-07-08 00:00:00+00:00,moda,,
outfit,ENG,de Virginia Troconis gracias a este outfit. Al apostar nuevamente por un,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/vestido-amarillo-ponerse-morena-virginia-troconis_2692176/,2020-07-27 00:00:00+00:00,moda,456,457
outfit,ENG,el aliado perfecto para componer un outfit de invitada perfecta con complementos más,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/vestido-hm-amplio-largo-seda-coleccion-premium_2693055/,2020-07-27 00:00:00+00:00,moda,407,408
outfit,ENG,elegido Laura para conseguir un ‘outfit’ veraniego en el que el,lavanguardia,https://www.lavanguardia.com/de-moda/moda/20200729/482576687642/laura-escanes-conjunto-low-cost-zara-stradivarius-tendencias.html,2020-07-29 00:00:00+00:00,moda,139,140
outfit,ENG,en Uterqüe acaban de lanzar el outfit ideal para presumir de verano.,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-23/falda-top-poncho-uterque-verano-look-croche_2688664/,2020-07-23 00:00:00+00:00,moda,153,154
outfit,ENG,esencia de imprescindible que exige un outfit con este top para precisamente dejar,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/stradivarius-top-tendencia-verano-low-cost_2664992/,2020-07-08 00:00:00+00:00,moda,,
outfit,ENG,incluso unas cuñas.. . Un outfit creado por la marca de Inditex,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/uterque-conjunto-camisa-pantalon-tendencia_2671103/,2020-07-08 00:00:00+00:00,moda,,
outfit,ENG,lado y atrévete a lucir el outfit que te proponemos sin ningún reparo,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-15/milan-estampado-verano-street-style-insiders-look_2661295/,2020-07-15 00:00:00+00:00,moda,402,403
outfit,ENG,mono fresquito y hasta en tu outfit para bajar a la playa.,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-28/bolso-parfois-croche-barato-tendencia-verano_2693167/,2020-07-28 00:00:00+00:00,moda,483,484
outfit,ENG,por complementos rojos para conseguir un outfit monocolor de lo más favorecedor:,elconfidencial,https://blogs.vanitatis.elconfidencial.com/casas-reales/reina-letizia/2020-07-03/letizia-reina-valencia-vestido-misterioso_2668124/,2020-07-03 00:00:00+00:00,moda,,
outfit,ENG,presentación era casi imposible que este outfit visto en el street style de,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-15/milan-estampado-verano-street-style-insiders-look_2661295/,2020-07-15 00:00:00+00:00,moda,148,149
outfit,ENG,prominencia que tanto desluce nuestro outfit y nuestra figura.,elmundo,https://www.elmundo.es/vida-sana/cuerpo/2020/07/07/5f044440fc6c8371178b45c6.html,2020-07-07 00:00:00+00:00,portada,,
outfit,ENG,solo así respetarás la esencia del outfit pijamero.. . El toque estrella,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-12/moda-tendencia-look-pijama-insiders-street-style_2659555/,2020-07-12 00:00:00+00:00,moda,,
outfit,ENG,su capacidad de adaptarse a cualquier outfit por muy diferente y alejado que,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-28/instagram-influencers-sandalias-verano-estilo_2665124/,2020-07-28 00:00:00+00:00,moda,491,492
outfit,ENG,única y gran estrella de tu outfit festivo. Únelo con prendas y,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/pantalon-skinny-uterque-efecto-metalizado-plata_2693096/,2020-07-27 00:00:00+00:00,moda,445,446
outfit,ENG,Zara Home se decantó por un outfit formado por una camisa azul celeste,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-13/feijoo-mujer-noche-electoral-look-eva-cardenas_2679204/,2020-07-13 00:00:00+00:00,moda,244,245
outfits,ENG,", eso no quita que los outfits de it girl de las cuñadas",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-29/maribel-nadal-xisca-perello-estilo-novio_2277723/,2020-07-29 00:00:00+00:00,moda,340,341
outfits,ENG,"antes y un después en tus outfits festivos. Además, aunque no",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/pantalon-skinny-uterque-efecto-metalizado-plata_2693096/,2020-07-27 00:00:00+00:00,moda,165,166
outfits,ENG,"clave sofisticada, cualquiera de nuestros outfits.  El equipo creativo ha",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-17/bolso-cinturon-banador-hm-barato_2681091/,2020-07-17 00:00:00+00:00,moda,210,211
outfits,ENG,"de Instagram que crea originales 'outfits' inspirados en las pasarelas,",20minutos,https://www.20minutos.es/noticia/4334764/0/givenchy-aterriza-en-animal-crossing-con-nuevos-disenos-de-ropa-y-maquillaje-inspirados-en-la-marca/,2020-07-24 00:00:00+00:00,portada,188,189
outfits,ENG,de llevarlas e inspírate con estos outfits de profesional.  En clave,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-24/sandalias-blancas-street-style-looks-insiders_2680915/,2020-07-24 00:00:00+00:00,moda,186,187
outfits,ENG,"en nuestra conclusión son todos los outfits estilosos, cómodos y favorecedores a",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-23/bermuda-blanca-vaquera-zara-adelgazar-cintura_2688956/,2020-07-23 00:00:00+00:00,moda,215,216
outfits,ENG,"La empresaria ha apostado por sensuales outfits de la diseñadora, que también",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-31/mowalola-ogulensi-yeezy-gap-naomi-campbell_2665263/,2020-07-31 00:00:00+00:00,moda,144,145
outfits,ENG,"Puede que elijas el rosa para outfits coloridos, o el negro para",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-26/vestido-polo-barato-bershka-sensual_2690600/,2020-07-26 00:00:00+00:00,moda,365,366
outfits,ENG,"una alegría de estilo en tus outfits y que, te las pongas",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-26/sandalias-tacon-uterque-tendencia-joya-verano_2691644/,2020-07-26 00:00:00+00:00,moda,417,418
outfits,ENG,"verano, las calles y los outfits que habitan en ellas siguen su",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-15/milan-estampado-verano-street-style-insiders-look_2661295/,2020-07-15 00:00:00+00:00,moda,71,72
outfits,ENG,al lujo silencioso. Analizamos los outfits que la esposa de Cristiano Ronaldo,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/vacaciones-georgina-rodriguez-looks_2671139/,2020-07-08 00:00:00+00:00,moda,,
outfits,ENG,aunque asegura que el número de outfits no es importante a la hora,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-08/stephane-rolland-desfile-costura-nieves-alvarez_2672891/,2020-07-08 00:00:00+00:00,moda,,
outfits,ENG,bolso capaz de transformar todos nuestros outfits boho para volverlos aún,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-06/parfois-bolso-barato-look-bohemio_2665404/,2020-07-06 00:00:00+00:00,moda,,
outfits,ENG,de Chanel está aportando a sus outfits de temporada.,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-10/instagram-chanel-sandalias-virales-influencers_2671359/,2020-07-10 00:00:00+00:00,moda,,
outfits,ENG,e incluir este color en tus outfits.. . Volvemos a su origen,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-01/lila-color-tendencia-verano-trucos-looks-insiders_2650728/,2020-07-01 00:00:00+00:00,moda,,
outfits,ENG,más nuestra atención que en los outfits a capas tan propios del invierno,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-04/tendencia-verano-botas-cowboy-looks-insiders_2652716/,2020-07-04 00:00:00+00:00,moda,,
outfits,ENG,pleno verano. Compruébalo con los outfits vistos a pie de calle. . ,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-04/tendencia-verano-botas-cowboy-looks-insiders_2652716/,2020-07-04 00:00:00+00:00,moda,,
outfits,ENG,ponen el toque impecable a nuestros outfits y siempre logran focalizar la atención,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-24/sandalias-blancas-street-style-looks-insiders_2680915/,2020-07-24 00:00:00+00:00,moda,106,107
outfits,ENG,tomboy dan forma a outfits que no están destinados a ser,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-04/lavinia-borromeo-estilo_2665131/,2020-07-04 00:00:00+00:00,moda,,
outfits,ENG,trajes y las políticas enfundadas en outfits blancos para celebrar el momento histórico,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/ivanka-trump-mensaje-looks-blancos_2693268/,2020-07-27 00:00:00+00:00,moda,628,629
outfits,ENG,y crear así nuevos y brillantes outfits que después se imponen en nuestras,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-25/look-mini-vestido-zapatillas-deportivas-verano_2679019/,2020-07-25 00:00:00+00:00,moda,87,88
outlet,ENG,"el 17%; factory/outlet, con un 15,3% y",lavanguardia,https://www.lavanguardia.com/economia/20200721/482459857414/crisis-sanitaria-amenaza-recuperacion-moda-espana.html,2020-07-21 00:00:00+00:00,portada,666,667
outlet,ENG,"inmobiliarios y segundo operador de centros outlet en Europa, disminuyó las emisiones",abc,https://www.abc.es/economia/abci-neinver-reduce-15-por-ciento-emisiones-ultimo-202007302212_noticia.html,2020-07-30 00:00:00+00:00,economia,86,87
outlets,ENG,"calle Velázquez de Madrid y varios outlets, uno de ellos en La",lavanguardia,https://www.lavanguardia.com/internacional/20200715/482323301686/la-caida-del-estilo-americano.html,2020-07-15 00:00:00+00:00,portada,349,350
outlook,ENG,". . De acuerdo con el outlook, hasta 22 países de",elpais,https://elpais.com/economia/2020-07-07/la-ocde-alerta-de-que-prolongar-las-ayudas-publicas-al-empleo-puede-distorsionar-el-mercado-laboral.html,2020-07-07 00:00:00+00:00,economia,,
outlook,ENG,"creciendo a buen ritmo. El outlook era bastante positivo, si bien",elconfidencial,https://www.elconfidencial.com/vivienda/2020-07-15/coronavirus-inversion-inmobiliaria_2683320/,2020-07-15 00:00:00+00:00,economia,461,462
outsider,ENG,"” comenzaba.  El rapsoda outsider, el corsario bueno, para",lavanguardia,https://www.lavanguardia.com/musica/20200724/482479991114/nick-cave-concierto-streaming-alexandra-palace.html,2020-07-24 00:00:00+00:00,portada,284,285
